NOTE: column amd-gfx942 is INCOMPLETE (the run was killed); lanes after the last one written are absent, not clean
| lane/fixture                 | verdict    | apple-m4         | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-gfx942       |
| pca-whiten/wide              | model  | IDENTICAL x3 | 777bd45f4ac455d6 | 777bd45f4ac455d6 | 777bd45f4ac455d6 |
| pca/base                     | infer  | IDENTICAL x3 | 5ec98c317c9314a6 | 5ec98c317c9314a6 | 5ec98c317c9314a6 |
| pca/base                     | model  | IDENTICAL x3 | b41a408ef6ffb8c9 | b41a408ef6ffb8c9 | b41a408ef6ffb8c9 |
| pca/denormal                 | infer  | IDENTICAL x3 | d28a4176d38a79ad | d28a4176d38a79ad | d28a4176d38a79ad |
| pca/denormal                 | model  | IDENTICAL x3 | 85752b8d4fc03a22 | 85752b8d4fc03a22 | 85752b8d4fc03a22 |
| pca/denormal_ftz             | infer  | IDENTICAL x3 | d28a4176d38a79ad | d28a4176d38a79ad | d28a4176d38a79ad |
| pca/denormal_ftz             | model  | IDENTICAL x3 | 85752b8d4fc03a22 | 85752b8d4fc03a22 | 85752b8d4fc03a22 |
| pca/dupes                    | infer  | IDENTICAL x3 | 25b7f77104e4b5b3 | 25b7f77104e4b5b3 | 25b7f77104e4b5b3 |
| pca/dupes                    | model  | IDENTICAL x3 | 9c5913e3831259e4 | 9c5913e3831259e4 | 9c5913e3831259e4 |
| pca/hashed                   | infer  | IDENTICAL x3 | da7f8a40931a091a | da7f8a40931a091a | da7f8a40931a091a |
| pca/hashed                   | model  | IDENTICAL x3 | a9bcbe53314d1a00 | a9bcbe53314d1a00 | a9bcbe53314d1a00 |
| pca/negative                 | infer  | IDENTICAL x3 | bed836c726c23255 | bed836c726c23255 | bed836c726c23255 |
| pca/negative                 | model  | IDENTICAL x3 | 2a61ff40547fab89 | 2a61ff40547fab89 | 2a61ff40547fab89 |
| pca/odd                      | infer  | IDENTICAL x3 | 9f765336b6cbcc11 | 9f765336b6cbcc11 | 9f765336b6cbcc11 |
| pca/odd                      | model  | IDENTICAL x3 | 87d34e709375c9b5 | 87d34e709375c9b5 | 87d34e709375c9b5 |
| pca/ties                     | infer  | IDENTICAL x3 | 470065a905e144bf | 470065a905e144bf | 470065a905e144bf |
| pca/ties                     | model  | IDENTICAL x3 | e3f6772a15daedcd | e3f6772a15daedcd | e3f6772a15daedcd |
| pca/wide                     | infer  | IDENTICAL x3 | abbcfa36cfc4cc81 | abbcfa36cfc4cc81 | abbcfa36cfc4cc81 |
| pca/wide                     | model  | IDENTICAL x3 | dec2221e136875c8 | dec2221e136875c8 | dec2221e136875c8 |
| radius-chebyshev/base        | infer  | IDENTICAL x3 | 47f179252c05327e | 47f179252c05327e | 47f179252c05327e |
| radius-chebyshev/base        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-chebyshev/denormal    | infer  | IDENTICAL x3 | 32fdf6cafa080fdd | 32fdf6cafa080fdd | 32fdf6cafa080fdd |
| radius-chebyshev/denormal    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-chebyshev/denormal_ftz | infer  | IDENTICAL x3 | 32fdf6cafa080fdd | 32fdf6cafa080fdd | 32fdf6cafa080fdd |
| radius-chebyshev/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-chebyshev/dupes       | infer  | IDENTICAL x3 | 4f42e54d861fc686 | 4f42e54d861fc686 | 4f42e54d861fc686 |
| radius-chebyshev/dupes       | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-chebyshev/hashed      | infer  | IDENTICAL x3 | 6f0dd5e75ecfd9e4 | 6f0dd5e75ecfd9e4 | 6f0dd5e75ecfd9e4 |
| radius-chebyshev/hashed      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-chebyshev/negative    | infer  | IDENTICAL x3 | 67e8e395dc4ee1ba | 67e8e395dc4ee1ba | 67e8e395dc4ee1ba |
| radius-chebyshev/negative    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-chebyshev/odd         | infer  | IDENTICAL x3 | 43e568967a392b5e | 43e568967a392b5e | 43e568967a392b5e |
| radius-chebyshev/odd         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-chebyshev/ties        | infer  | IDENTICAL x3 | 7b5a2419abc8f304 | 7b5a2419abc8f304 | 7b5a2419abc8f304 |
| radius-chebyshev/ties        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-chebyshev/wide        | infer  | IDENTICAL x3 | abcd9366c6e9697a | abcd9366c6e9697a | abcd9366c6e9697a |
| radius-chebyshev/wide        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-manhattan/base        | infer  | IDENTICAL x3 | 51e361a7911b9eb7 | 51e361a7911b9eb7 | 51e361a7911b9eb7 |
| radius-manhattan/base        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-manhattan/denormal    | infer  | IDENTICAL x3 | d467cf36242844c9 | d467cf36242844c9 | d467cf36242844c9 |
| radius-manhattan/denormal    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-manhattan/denormal_ftz | infer  | IDENTICAL x3 | d467cf36242844c9 | d467cf36242844c9 | d467cf36242844c9 |
| radius-manhattan/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-manhattan/dupes       | infer  | IDENTICAL x3 | b3ebfcda94a96aa3 | b3ebfcda94a96aa3 | b3ebfcda94a96aa3 |
| radius-manhattan/dupes       | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-manhattan/hashed      | infer  | IDENTICAL x3 | 80d08244b239ac42 | 80d08244b239ac42 | 80d08244b239ac42 |
| radius-manhattan/hashed      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-manhattan/negative    | infer  | IDENTICAL x3 | d7960118855980db | d7960118855980db | d7960118855980db |
| radius-manhattan/negative    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-manhattan/odd         | infer  | IDENTICAL x3 | b28b2b565e51540d | b28b2b565e51540d | b28b2b565e51540d |
| radius-manhattan/odd         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-manhattan/ties        | infer  | IDENTICAL x3 | c641c75dd063a967 | c641c75dd063a967 | c641c75dd063a967 |
| radius-manhattan/ties        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-manhattan/wide        | infer  | IDENTICAL x3 | f5b2dde4c595864e | f5b2dde4c595864e | f5b2dde4c595864e |
| radius-manhattan/wide        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-minkowski-p3/base     | infer  | IDENTICAL x3 | 2d41cf8a43dd0a2c | 2d41cf8a43dd0a2c | 2d41cf8a43dd0a2c |
| radius-minkowski-p3/base     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-minkowski-p3/denormal | infer  | IDENTICAL x3 | a50411d34da25d30 | a50411d34da25d30 | a50411d34da25d30 |
| radius-minkowski-p3/denormal | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-minkowski-p3/denormal_ftz | infer  | IDENTICAL x3 | a50411d34da25d30 | a50411d34da25d30 | a50411d34da25d30 |
| radius-minkowski-p3/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-minkowski-p3/dupes    | infer  | IDENTICAL x3 | 6853e189dcd43a88 | 6853e189dcd43a88 | 6853e189dcd43a88 |
| radius-minkowski-p3/dupes    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-minkowski-p3/hashed   | infer  | IDENTICAL x3 | 00c1a2ba4f724cc8 | 00c1a2ba4f724cc8 | 00c1a2ba4f724cc8 |
| radius-minkowski-p3/hashed   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-minkowski-p3/negative | infer  | IDENTICAL x3 | 89ddc1bb6f4ad18c | 89ddc1bb6f4ad18c | 89ddc1bb6f4ad18c |
| radius-minkowski-p3/negative | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-minkowski-p3/odd      | infer  | IDENTICAL x3 | d844548968cd9cdd | d844548968cd9cdd | d844548968cd9cdd |
| radius-minkowski-p3/odd      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-minkowski-p3/ties     | infer  | IDENTICAL x3 | e5a4d7644387eab9 | e5a4d7644387eab9 | e5a4d7644387eab9 |
| radius-minkowski-p3/ties     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius-minkowski-p3/wide     | infer  | IDENTICAL x3 | 839efe755774007f | 839efe755774007f | 839efe755774007f |
| radius-minkowski-p3/wide     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/base                  | infer  | IDENTICAL x3 | 3eb3a2ab621fbb97 | 3eb3a2ab621fbb97 | 3eb3a2ab621fbb97 |
| radius/base                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/denormal              | infer  | IDENTICAL x3 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 |
| radius/denormal              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/denormal_ftz          | infer  | IDENTICAL x3 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 |
| radius/denormal_ftz          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/dupes                 | infer  | IDENTICAL x3 | 469e7731aa72a0fd | 469e7731aa72a0fd | 469e7731aa72a0fd |
| radius/dupes                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/hashed                | infer  | IDENTICAL x3 | 362bee6da9e01a6a | 362bee6da9e01a6a | 362bee6da9e01a6a |
| radius/hashed                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/negative              | infer  | IDENTICAL x3 | 9a8506316edc0a0a | 9a8506316edc0a0a | 9a8506316edc0a0a |
| radius/negative              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/odd                   | infer  | IDENTICAL x3 | ef0450b6bc48f488 | ef0450b6bc48f488 | ef0450b6bc48f488 |
| radius/odd                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/ties                  | infer  | IDENTICAL x3 | 5f3eec45e2afb437 | 5f3eec45e2afb437 | 5f3eec45e2afb437 |
| radius/ties                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/wide                  | infer  | IDENTICAL x3 | 2561486a5ba9ea00 | 2561486a5ba9ea00 | 2561486a5ba9ea00 |
| radius/wide                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| rf-clf-balanced-parallel/base | infer  | IDENTICAL x3 | 6eb9a132c1c2ca81 | 6eb9a132c1c2ca81 | 6eb9a132c1c2ca81 |
| rf-clf-balanced-parallel/base | model  | IDENTICAL x3 | a90bf75dddc42ff6 | a90bf75dddc42ff6 | a90bf75dddc42ff6 |
| rf-clf-balanced-parallel/denormal | infer  | IDENTICAL x3 | f3cdb2c652b3cc8b | f3cdb2c652b3cc8b | f3cdb2c652b3cc8b |
| rf-clf-balanced-parallel/denormal | model  | IDENTICAL x3 | 4e594718394b47d9 | 4e594718394b47d9 | 4e594718394b47d9 |
| rf-clf-balanced-parallel/denormal_ftz | infer  | IDENTICAL x3 | f3cdb2c652b3cc8b | f3cdb2c652b3cc8b | f3cdb2c652b3cc8b |
| rf-clf-balanced-parallel/denormal_ftz | model  | IDENTICAL x3 | 4e594718394b47d9 | 4e594718394b47d9 | 4e594718394b47d9 |
| rf-clf-balanced-parallel/dupes | infer  | IDENTICAL x3 | 6c2bd0bab8f776c2 | 6c2bd0bab8f776c2 | 6c2bd0bab8f776c2 |
| rf-clf-balanced-parallel/dupes | model  | IDENTICAL x3 | 14b16ef73e1373a5 | 14b16ef73e1373a5 | 14b16ef73e1373a5 |
| rf-clf-balanced-parallel/hashed | infer  | IDENTICAL x3 | 008f7bd1977e2928 | 008f7bd1977e2928 | 008f7bd1977e2928 |
| rf-clf-balanced-parallel/hashed | model  | IDENTICAL x3 | e0603d98abe78f84 | e0603d98abe78f84 | e0603d98abe78f84 |
| rf-clf-balanced-parallel/negative | infer  | IDENTICAL x3 | 0b7c2555098c3e15 | 0b7c2555098c3e15 | 0b7c2555098c3e15 |
| rf-clf-balanced-parallel/negative | model  | IDENTICAL x3 | 8adc748a39b4a002 | 8adc748a39b4a002 | 8adc748a39b4a002 |
| rf-clf-balanced-parallel/odd | infer  | IDENTICAL x3 | f72134078bf171e3 | f72134078bf171e3 | f72134078bf171e3 |
| rf-clf-balanced-parallel/odd | model  | IDENTICAL x3 | d08bf59310a7e9ce | d08bf59310a7e9ce | d08bf59310a7e9ce |
| rf-clf-balanced-parallel/ties | infer  | IDENTICAL x3 | f974c6df7af56a35 | f974c6df7af56a35 | f974c6df7af56a35 |
| rf-clf-balanced-parallel/ties | model  | IDENTICAL x3 | 8775093dd835ddff | 8775093dd835ddff | 8775093dd835ddff |
| rf-clf-balanced-parallel/wide | infer  | IDENTICAL x3 | fc1a85360dee9c5b | fc1a85360dee9c5b | fc1a85360dee9c5b |
| rf-clf-balanced-parallel/wide | model  | IDENTICAL x3 | 3fd9a6a9ddbf0379 | 3fd9a6a9ddbf0379 | 3fd9a6a9ddbf0379 |
| rf-clf-entropy-log2-noboot/base | infer  | IDENTICAL x3 | b51ba2fdcb6b9948 | b51ba2fdcb6b9948 | b51ba2fdcb6b9948 |
| rf-clf-entropy-log2-noboot/base | model  | IDENTICAL x3 | 3eeb9151dad69465 | 3eeb9151dad69465 | 3eeb9151dad69465 |
| rf-clf-entropy-log2-noboot/denormal | infer  | IDENTICAL x3 | bcb1f65be7dbd612 | bcb1f65be7dbd612 | bcb1f65be7dbd612 |
| rf-clf-entropy-log2-noboot/denormal | model  | IDENTICAL x3 | 907190730a81912e | 907190730a81912e | 907190730a81912e |
| rf-clf-entropy-log2-noboot/denormal_ftz | infer  | IDENTICAL x3 | bcb1f65be7dbd612 | bcb1f65be7dbd612 | bcb1f65be7dbd612 |
| rf-clf-entropy-log2-noboot/denormal_ftz | model  | IDENTICAL x3 | 907190730a81912e | 907190730a81912e | 907190730a81912e |
| rf-clf-entropy-log2-noboot/dupes | infer  | IDENTICAL x3 | 9f2eb55e53cfeebf | 9f2eb55e53cfeebf | 9f2eb55e53cfeebf |
| rf-clf-entropy-log2-noboot/dupes | model  | IDENTICAL x3 | 9d345884474ca836 | 9d345884474ca836 | 9d345884474ca836 |
| rf-clf-entropy-log2-noboot/hashed | infer  | IDENTICAL x3 | a2e3cc8fd95d22d7 | a2e3cc8fd95d22d7 | a2e3cc8fd95d22d7 |
| rf-clf-entropy-log2-noboot/hashed | model  | IDENTICAL x3 | 56d7e7772aa28460 | 56d7e7772aa28460 | 56d7e7772aa28460 |
| rf-clf-entropy-log2-noboot/negative | infer  | IDENTICAL x3 | 4cf22956ea7e50e5 | 4cf22956ea7e50e5 | 4cf22956ea7e50e5 |
| rf-clf-entropy-log2-noboot/negative | model  | IDENTICAL x3 | df96582a56770f65 | df96582a56770f65 | df96582a56770f65 |
| rf-clf-entropy-log2-noboot/odd | infer  | IDENTICAL x3 | 768891474a728490 | 768891474a728490 | 768891474a728490 |
| rf-clf-entropy-log2-noboot/odd | model  | IDENTICAL x3 | 4083ff680988176c | 4083ff680988176c | 4083ff680988176c |
| rf-clf-entropy-log2-noboot/ties | infer  | IDENTICAL x3 | d17c36baaa064aec | d17c36baaa064aec | d17c36baaa064aec |
| rf-clf-entropy-log2-noboot/ties | model  | IDENTICAL x3 | acb31f363085b84e | acb31f363085b84e | acb31f363085b84e |
| rf-clf-entropy-log2-noboot/wide | infer  | IDENTICAL x3 | 3a28242967b7b3ca | 3a28242967b7b3ca | 3a28242967b7b3ca |
| rf-clf-entropy-log2-noboot/wide | model  | IDENTICAL x3 | 36f275c289943e40 | 36f275c289943e40 | 36f275c289943e40 |
| rf-clf/base                  | infer  | IDENTICAL x3 | 3b30324dc0a909d3 | 3b30324dc0a909d3 | 3b30324dc0a909d3 |
| rf-clf/base                  | model  | IDENTICAL x3 | ed1592a2b0ab1658 | ed1592a2b0ab1658 | ed1592a2b0ab1658 |
| rf-clf/denormal              | infer  | IDENTICAL x3 | 1f873a2912989c6e | 1f873a2912989c6e | 1f873a2912989c6e |
| rf-clf/denormal              | model  | IDENTICAL x3 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 |
| rf-clf/denormal_ftz          | infer  | IDENTICAL x3 | 1f873a2912989c6e | 1f873a2912989c6e | 1f873a2912989c6e |
| rf-clf/denormal_ftz          | model  | IDENTICAL x3 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 |
| rf-clf/dupes                 | infer  | IDENTICAL x3 | f7836c254af7cb78 | f7836c254af7cb78 | f7836c254af7cb78 |
| rf-clf/dupes                 | model  | IDENTICAL x3 | a481d93b96bec8af | a481d93b96bec8af | a481d93b96bec8af |
| rf-clf/hashed                | infer  | IDENTICAL x3 | 95452dea53316b5c | 95452dea53316b5c | 95452dea53316b5c |
| rf-clf/hashed                | model  | IDENTICAL x3 | 4acba627d01b9da9 | 4acba627d01b9da9 | 4acba627d01b9da9 |
| rf-clf/negative              | infer  | IDENTICAL x3 | a8494465884e646a | a8494465884e646a | a8494465884e646a |
| rf-clf/negative              | model  | IDENTICAL x3 | 58fcd13c13e9de79 | 58fcd13c13e9de79 | 58fcd13c13e9de79 |
| rf-clf/odd                   | infer  | IDENTICAL x3 | e067dff805be210f | e067dff805be210f | e067dff805be210f |
| rf-clf/odd                   | model  | IDENTICAL x3 | 2b4df5c88d1f8be8 | 2b4df5c88d1f8be8 | 2b4df5c88d1f8be8 |
| rf-clf/ties                  | infer  | IDENTICAL x3 | 122d0397afe9bc84 | 122d0397afe9bc84 | 122d0397afe9bc84 |
| rf-clf/ties                  | model  | IDENTICAL x3 | 2d8da1cf56084257 | 2d8da1cf56084257 | 2d8da1cf56084257 |
| rf-clf/wide                  | infer  | IDENTICAL x3 | 576ce8ec7833b38d | 576ce8ec7833b38d | 576ce8ec7833b38d |
| rf-clf/wide                  | model  | IDENTICAL x3 | 76cb8029f7d6dc47 | 76cb8029f7d6dc47 | 76cb8029f7d6dc47 |
| rf-reg-gamma-ig/base         | infer  | IDENTICAL x3 | 89c0c697394e3872 | 89c0c697394e3872 | 89c0c697394e3872 |
| rf-reg-gamma-ig/base         | model  | IDENTICAL x3 | d57ec8cc5f503491 | d57ec8cc5f503491 | d57ec8cc5f503491 |
| rf-reg-gamma-ig/denormal     | infer  | IDENTICAL x3 | 777772d8511f8c7f | 777772d8511f8c7f | 777772d8511f8c7f |
| rf-reg-gamma-ig/denormal     | model  | IDENTICAL x3 | dff8668062e84acd | dff8668062e84acd | dff8668062e84acd |
| rf-reg-gamma-ig/denormal_ftz | infer  | IDENTICAL x3 | 777772d8511f8c7f | 777772d8511f8c7f | 777772d8511f8c7f |
| rf-reg-gamma-ig/denormal_ftz | model  | IDENTICAL x3 | dff8668062e84acd | dff8668062e84acd | dff8668062e84acd |
| rf-reg-gamma-ig/dupes        | infer  | IDENTICAL x3 | a32275500ef26191 | a32275500ef26191 | a32275500ef26191 |
| rf-reg-gamma-ig/dupes        | model  | IDENTICAL x3 | c59ce41675bb42de | c59ce41675bb42de | c59ce41675bb42de |
| rf-reg-gamma-ig/hashed       | infer  | IDENTICAL x3 | 68babcaa61ab77b6 | 68babcaa61ab77b6 | 68babcaa61ab77b6 |
| rf-reg-gamma-ig/hashed       | model  | IDENTICAL x3 | 6226328dd80d1f44 | 6226328dd80d1f44 | 6226328dd80d1f44 |
| rf-reg-gamma-ig/negative     | infer  | IDENTICAL x3 | db46dea32ea46243 | db46dea32ea46243 | db46dea32ea46243 |
| rf-reg-gamma-ig/negative     | model  | IDENTICAL x3 | 00cc15d19c8786c4 | 00cc15d19c8786c4 | 00cc15d19c8786c4 |
| rf-reg-gamma-ig/odd          | infer  | IDENTICAL x3 | edbe31c5d522ae63 | edbe31c5d522ae63 | edbe31c5d522ae63 |
| rf-reg-gamma-ig/odd          | model  | IDENTICAL x3 | bca3c7e642421d0d | bca3c7e642421d0d | bca3c7e642421d0d |
| rf-reg-gamma-ig/ties         | infer  | IDENTICAL x3 | 68daa64efd867b1f | 68daa64efd867b1f | 68daa64efd867b1f |
| rf-reg-gamma-ig/ties         | model  | IDENTICAL x3 | 4f69080b9dcb987a | 4f69080b9dcb987a | 4f69080b9dcb987a |
| rf-reg-gamma-ig/wide         | infer  | IDENTICAL x3 | a1a18cae790cf7ae | a1a18cae790cf7ae | a1a18cae790cf7ae |
| rf-reg-gamma-ig/wide         | model  | IDENTICAL x3 | fc78b4ff9b9e234b | fc78b4ff9b9e234b | fc78b4ff9b9e234b |
| rf-reg-poisson/base          | infer  | IDENTICAL x3 | 353b28cbe8c8bb80 | 353b28cbe8c8bb80 | 353b28cbe8c8bb80 |
| rf-reg-poisson/base          | model  | IDENTICAL x3 | 019daca93141ba9b | 019daca93141ba9b | 019daca93141ba9b |
| rf-reg-poisson/denormal      | infer  | IDENTICAL x3 | b9ddbece8fe91973 | b9ddbece8fe91973 | b9ddbece8fe91973 |
| rf-reg-poisson/denormal      | model  | IDENTICAL x3 | 63b5bb8e3de7fc67 | 63b5bb8e3de7fc67 | 63b5bb8e3de7fc67 |
| rf-reg-poisson/denormal_ftz  | infer  | IDENTICAL x3 | b9ddbece8fe91973 | b9ddbece8fe91973 | b9ddbece8fe91973 |
| rf-reg-poisson/denormal_ftz  | model  | IDENTICAL x3 | 63b5bb8e3de7fc67 | 63b5bb8e3de7fc67 | 63b5bb8e3de7fc67 |
| rf-reg-poisson/dupes         | infer  | IDENTICAL x3 | 57f12f1079bcb6f8 | 57f12f1079bcb6f8 | 57f12f1079bcb6f8 |
| rf-reg-poisson/dupes         | model  | IDENTICAL x3 | eaf6d5d51471350f | eaf6d5d51471350f | eaf6d5d51471350f |
| rf-reg-poisson/hashed        | infer  | IDENTICAL x3 | dad3bd27aee496e5 | dad3bd27aee496e5 | dad3bd27aee496e5 |
| rf-reg-poisson/hashed        | model  | IDENTICAL x3 | db7ded82a7d14f44 | db7ded82a7d14f44 | db7ded82a7d14f44 |
| rf-reg-poisson/negative      | infer  | IDENTICAL x3 | 30ea63c4bc22f149 | 30ea63c4bc22f149 | 30ea63c4bc22f149 |
| rf-reg-poisson/negative      | model  | IDENTICAL x3 | 92840b54c591f2da | 92840b54c591f2da | 92840b54c591f2da |
| rf-reg-poisson/odd           | infer  | IDENTICAL x3 | ad10dd45fdaf1d79 | ad10dd45fdaf1d79 | ad10dd45fdaf1d79 |
| rf-reg-poisson/odd           | model  | IDENTICAL x3 | ce5c94869778eb6b | ce5c94869778eb6b | ce5c94869778eb6b |
| rf-reg-poisson/ties          | infer  | IDENTICAL x3 | bae7794cd9009935 | bae7794cd9009935 | bae7794cd9009935 |
| rf-reg-poisson/ties          | model  | IDENTICAL x3 | f32a797af704c82f | f32a797af704c82f | f32a797af704c82f |
| rf-reg-poisson/wide          | infer  | IDENTICAL x3 | 71d4608c2f83c866 | 71d4608c2f83c866 | 71d4608c2f83c866 |
| rf-reg-poisson/wide          | model  | IDENTICAL x3 | d5b171a57310a8e2 | d5b171a57310a8e2 | d5b171a57310a8e2 |
| rf-reg/base                  | infer  | IDENTICAL x3 | 16465c479f279614 | 16465c479f279614 | 16465c479f279614 |
| rf-reg/base                  | model  | IDENTICAL x3 | ee1ec176625ae198 | ee1ec176625ae198 | ee1ec176625ae198 |
| rf-reg/denormal              | infer  | IDENTICAL x3 | f2dbdf86d13054aa | f2dbdf86d13054aa | f2dbdf86d13054aa |
| rf-reg/denormal              | model  | IDENTICAL x3 | 477f1583967a6e80 | 477f1583967a6e80 | 477f1583967a6e80 |
| rf-reg/denormal_ftz          | infer  | IDENTICAL x3 | f2dbdf86d13054aa | f2dbdf86d13054aa | f2dbdf86d13054aa |
| rf-reg/denormal_ftz          | model  | IDENTICAL x3 | 477f1583967a6e80 | 477f1583967a6e80 | 477f1583967a6e80 |
| rf-reg/dupes                 | infer  | IDENTICAL x3 | 76d74b876471a685 | 76d74b876471a685 | 76d74b876471a685 |
| rf-reg/dupes                 | model  | IDENTICAL x3 | 1836f0b40183be27 | 1836f0b40183be27 | 1836f0b40183be27 |
| rf-reg/hashed                | infer  | IDENTICAL x3 | c451d1194f8c47f5 | c451d1194f8c47f5 | c451d1194f8c47f5 |
| rf-reg/hashed                | model  | IDENTICAL x3 | 3ce6c16334ce58a2 | 3ce6c16334ce58a2 | 3ce6c16334ce58a2 |
| rf-reg/negative              | infer  | IDENTICAL x3 | b8e07686422213e6 | b8e07686422213e6 | b8e07686422213e6 |
| rf-reg/negative              | model  | IDENTICAL x3 | 9deda76973ef536f | 9deda76973ef536f | 9deda76973ef536f |
| rf-reg/odd                   | infer  | IDENTICAL x3 | c297fa86d8e8923e | c297fa86d8e8923e | c297fa86d8e8923e |
| rf-reg/odd                   | model  | IDENTICAL x3 | 95f31ab2b2ce0d0e | 95f31ab2b2ce0d0e | 95f31ab2b2ce0d0e |
| rf-reg/ties                  | infer  | IDENTICAL x3 | 9e088d6c6c1bf54b | 9e088d6c6c1bf54b | 9e088d6c6c1bf54b |
| rf-reg/ties                  | model  | IDENTICAL x3 | a35ee93f7a000cbd | a35ee93f7a000cbd | a35ee93f7a000cbd |
| rf-reg/wide                  | infer  | IDENTICAL x3 | 1dddbff05a6645de | 1dddbff05a6645de | 1dddbff05a6645de |
| rf-reg/wide                  | model  | IDENTICAL x3 | f252dc1602084e7d | f252dc1602084e7d | f252dc1602084e7d |
| ridge-no-intercept/base      | infer  | IDENTICAL x3 | de95aa3133824540 | de95aa3133824540 | de95aa3133824540 |
| ridge-no-intercept/base      | model  | IDENTICAL x3 | 63c4b76f9b193631 | 63c4b76f9b193631 | 63c4b76f9b193631 |
| ridge-no-intercept/denormal  | infer  | IDENTICAL x3 | 63dff4ada90afa03 | 63dff4ada90afa03 | 63dff4ada90afa03 |
| ridge-no-intercept/denormal  | model  | IDENTICAL x3 | 5079aebbea7e74ce | 5079aebbea7e74ce | 5079aebbea7e74ce |
| ridge-no-intercept/denormal_ftz | infer  | IDENTICAL x3 | 63dff4ada90afa03 | 63dff4ada90afa03 | 63dff4ada90afa03 |
| ridge-no-intercept/denormal_ftz | model  | IDENTICAL x3 | 5079aebbea7e74ce | 5079aebbea7e74ce | 5079aebbea7e74ce |
| ridge-no-intercept/dupes     | infer  | IDENTICAL x3 | 8d7ae8b821b3128a | 8d7ae8b821b3128a | 8d7ae8b821b3128a |
| ridge-no-intercept/dupes     | model  | IDENTICAL x3 | 3b34875150522c3d | 3b34875150522c3d | 3b34875150522c3d |
| ridge-no-intercept/hashed    | infer  | IDENTICAL x3 | b4ae297aa1832286 | b4ae297aa1832286 | b4ae297aa1832286 |
| ridge-no-intercept/hashed    | model  | IDENTICAL x3 | 46a86175338cb8b5 | 46a86175338cb8b5 | 46a86175338cb8b5 |
| ridge-no-intercept/negative  | infer  | IDENTICAL x3 | 5a7b1be2bb744ba2 | 5a7b1be2bb744ba2 | 5a7b1be2bb744ba2 |
