step	lr_f32_hex	loss_mean	seconds	hash_seconds	state_sha256	gradient_sha256	losses_sha256_16	hash_scheme	label
1250	3a0e5cac	3.799094	19.506	6.636	c281fe5a066ff52fa667ff3deb5a28640e44ecc9ba01fbb3453b1cb568f8b60f	8f790814a1ad5982096d1b07f1eec116e71bada5b293815a2ea837577e581804	074dea3ccea25806	sliced-sha256-8.v2	nvidia-A-2
1251	3a0e554f	3.756106	19.494	6.602	91f9ebbe86f3ffd8da163e327527ffed16f8a625085dc55042d3ef5bad608660	77aa0a07e39e2fd095161064b3f1a8cc9f3a3b25690e2d4a1eb339e319dff62e	d5b895be8d11227f	sliced-sha256-8.v2	nvidia-A-2
1252	3a0e4df0	3.821790	19.497	6.575	a6c2aefaf7d1d3599dc6d6e76e0e6ade597f4fc7738b7dfac8b83a43c5aaed75	a3d8f0f0212b110b964cd86bf7a04beeab793cd5882470ad62fcb52e111112fe	e97138b7a3e3c6d7	sliced-sha256-8.v2	nvidia-A-2
1253	3a0e4690	3.760595	19.500	6.640	58bf0e9a4d8a491ce06818d625e4379aa4dbf51ff3736b2350f917a9c6052221	f57ff81a9c6e2be1280f662a4185ac44202d94d1d1c7ee8116d40e94808a0b56	14c120b3e674f386	sliced-sha256-8.v2	nvidia-A-2
1254	3a0e3f2e	3.842442	19.500	6.617	444d554e1432dbeff584a45a0323b8bb5bfc1e0c8a35f21f7d11487d92fa20fb	836aa81f22ecf3d334304a9ddd11e7839eaea4315e6de609f94b010b7c402502	9df8cbc504c78294	sliced-sha256-8.v2	nvidia-A-2
1255	3a0e37ca	3.815905	19.501	6.623	9f0db84dbcd240085d1952393ecf6eda5654741ed75f375660addd05eb8bc078	28bac48f8ab4c748b916e3d52d2e30a6e66f8d4ae0a3de5c1c91c98a55a6b14f	a7974d9c6dac38f0	sliced-sha256-8.v2	nvidia-A-2
1256	3a0e3065	3.764679	19.495	6.521	af509ca96a0f1f8da3f77ab434f729581c10c23a2273529ef20e137eb805b893	675f56db97e06dd25b373c5274d0a04e2c6f4c041fd907b5915e6a1da0e93213	de12afb9a3b0c079	sliced-sha256-8.v2	nvidia-A-2
1257	3a0e28ff	3.722348	19.511	6.622	2a140902e349c7a024a9f1587e177b289c3d402ae06bd1bf609b0d08984697c4	9a741ff4b501df42de55efdd7457ad61bf0c3c7bbf313f7d70e2ee76a791d544	780a7f4052de9f18	sliced-sha256-8.v2	nvidia-A-2
1258	3a0e2196	3.613454	19.504	6.761	4d7f5ae3f55ba8dd63f5c5602aaaa8174ec969c431e46665fa3c4e823cc0127b	6471c75c378dad3fed90c7e3e562d51f6d5ae8b91f1baae9345a628c29476217	7c4ac2c95bfce4bb	sliced-sha256-8.v2	nvidia-A-2
1259	3a0e1a2c	3.678114	19.499	6.661	ec390054cf95bd96cdd1681e9e3c3faec1116a226c3214378eccd797f3815201	94982af8bc81d94f344492790c4c7c904ac00bbc3bf52f673d679109dca769fe	e1959ebe49287898	sliced-sha256-8.v2	nvidia-A-2
1260	3a0e12c1	3.650100	19.495	6.701	8462bfc04776c3df33f8d4370f7a458cd2cbd3a2aeb0b2ce4db7aab0889fad95	2e1a5a517ad3a6c8804090c7e29dae0c97dafc04e04381d3c7f12e2e5350570d	f943b9c999da6b06	sliced-sha256-8.v2	nvidia-A-2
1261	3a0e0b54	3.656576	19.492	6.696	d419a42823c5beb5285d3ac4f36a82fbeffafb9773e92b62c8e5cbb335b9be85	6dd98f909b306b86e8297768011e8f37e66800afa9d2ae8d4f5decee255e253b	17f44d4a4da3b127	sliced-sha256-8.v2	nvidia-A-2
1262	3a0e03e5	3.610563	19.498	6.579	e33ac420b9e693a9a8e3f67c1e1b3c03cac02dc4864622d388fa7080621c858c	081b5aabb146d324dd51918779bb8707ea7c0e6def2e8c0ee30be3e084fcd8e1	5470137fbea7de6f	sliced-sha256-8.v2	nvidia-A-2
1263	3a0dfc75	3.609476	19.496	6.614	7710411464d431b0deae6509c83039ee491369f0632de0b86453786afcfa1230	3e5ac9f4beaf2d305336e9367ab1598a8e7fadb19527894d079d132371f38be0	1c4bc8d893f8a1f9	sliced-sha256-8.v2	nvidia-A-2
1264	3a0df503	3.747197	19.495	6.635	e956738273aab0e7db02b0b57d360358e9f58c09121ce702e6977c4313d90ba1	088102ff2be265e461c75f2c50e5b1f1634006b5c7b97ea4a4d0dd4ad339ef2e	3d6bacd4d05681e9	sliced-sha256-8.v2	nvidia-A-2
1265	3a0ded8f	3.707848	19.510	6.588	75931787f1b10007f3e5d411844a001084f0c9b930302cd88d9a58a4083690fc	6c0adf4abc20a6eeebf2d322b39362197fa315455c9fffbb24e4fb00e48ac506	97110cf50a61ee96	sliced-sha256-8.v2	nvidia-A-2
1266	3a0de61a	3.723748	19.517	6.678	bce1a0011fc127027d9fba5d96516d377fc6f579f2d8198d30ae2384ae9e69f6	55d47db55c55e654e1638affdf646c685bdbe10ccfd2f6509af9dfb2ee9c37b7	2863b552311c7c44	sliced-sha256-8.v2	nvidia-A-2
1267	3a0ddea4	3.664696	19.494	6.880	c7ecec98736bb3b3f619ea3e5f029ff78c2fe7ff1b52c6f156a6f1d7085cfab6	f23e7fbf19e2fdca5fda2347c774196fb1586e71df9c5160f5c6dd2a291b4568	fa18376ef7743b70	sliced-sha256-8.v2	nvidia-A-2
1268	3a0dd72b	3.720378	19.495	6.593	ef118fa546a86a537b142e12b4cf6ab28d6344c9f82cfbc3c42cdf017c76c342	810dbbe35f009f63df44454067ac1c23459c6dd62d63b2c2f3b8f3e13d760874	3ed2c2b1cd5714bb	sliced-sha256-8.v2	nvidia-A-2
1269	3a0dcfb2	3.733186	19.496	6.631	39945b1442cfb626f75b9372cb8c1d5ae4470fa4a67c164f1829d0f6e00c1913	404e8abca9d7df36269c7fd3d2f9d4d0140be20d364a9d8f7aa6c8be7e234ac1	9d13ea00e9ec4bf9	sliced-sha256-8.v2	nvidia-A-2
1270	3a0dc836	3.767802	19.496	6.581	4477fad9cc1fb132fac76ef7468e29b2370daaf880b922d3007e04b21bf1d25d	a561ec71991c57ac09dfe1df228b3bf5c6084725b571ed9fab12d53f9d83000e	7b8af2c23823dc43	sliced-sha256-8.v2	nvidia-A-2
1271	3a0dc0b9	3.776748	19.498	6.597	1303010d38cd233733211bd653a5c7033ec50e9872c4332e0015c7f4ac7d8216	b4b367f45b8ee8411ae4905f4bfe0d8765065b680fa300ed9d092a619da6511a	07e584ddec93a6fe	sliced-sha256-8.v2	nvidia-A-2
1272	3a0db93b	3.767920	19.498	6.622	81f65d4b85dd9642732dd31e5c23b76639f61c8fbbb8456cb30882e79f235973	2dae2ee66649a381a3091d7513f429270db6375862a0802c2c2182a89e6fadf9	8802bd4855940578	sliced-sha256-8.v2	nvidia-A-2
1273	3a0db1bb	3.813979	19.523	6.668	0a9b6a2b3d75d4177ace59e9f669115e889221ad8f69ca54e94a092fd3234075	f20fc921219d301a69967cca454c97b201460966084c418f67b75234d5301e44	303908e6f79f9700	sliced-sha256-8.v2	nvidia-A-2
1274	3a0daa39	3.758559	19.511	6.601	4b713f1dc88e553549b045686001385f356bda324d11d737ee43878fef719ae4	c135c7423440a941340ddfaf3e051778105028531efcaf744b7aa3073844ff30	29d2373655d359c2	sliced-sha256-8.v2	nvidia-A-2
1275	3a0da2b5	3.756734	19.493	6.660	86c712f5ec50769d89ba01b1c0405e5f3568cf37cea10600a8401f14c61c51c6	420672887cb4ced82e3b57a403c4d02a94b30a53a66227051640af9b8a24c4a8	a8a63231268e46db	sliced-sha256-8.v2	nvidia-A-2
1276	3a0d9b31	3.687334	19.491	6.745	0ab745b0ff831fd83f94236d9775beaf53b9c1d634157080774a6ea1819aaaaf	7c13aaac793cf331e5fd28555d5cd566620618bff38d14511c6fc0fe68a555d3	66b75c8ea411c9ee	sliced-sha256-8.v2	nvidia-A-2
1277	3a0d93aa	3.736621	19.497	6.647	24e76e6355dfb74264e82e57195513364dcd874093459d989b8731f75af3127d	61c3064bb86a51c2392b18e9f54371f3ae48c1d9f65f7ec27acdea16e4bdde9f	cb3902ba5e1459e2	sliced-sha256-8.v2	nvidia-A-2
1278	3a0d8c22	3.820073	19.494	6.664	9ea6d91a5db6612e991df8ade7ae25724519f74864749b4c7ddbeac680e79c12	931bf54c1818de0c86e51fb37f7f8b3fc04a97c22384ad88b3e3bb77ef3f16f9	bc08719640a1280f	sliced-sha256-8.v2	nvidia-A-2
1279	3a0d8498	3.777693	19.493	6.682	9f1947ff6fc23b9295581e9aa0c40e8176ea24e2eea2d234238b5381e165615c	3f3ec2bed567508e71b1de3d10ab331a71a215f4eec7eb200fe53d46ff8fbb24	c559673d5cf933ce	sliced-sha256-8.v2	nvidia-A-2
1280	3a0d7d0d	3.838018	19.496	6.750	2d6caaa05d6d39ab8b5d05c17d8669ca7722ff905f18c0d522545961a7c5fbac	63c7f554f27fa9d8b9b2c230325ff584db32440a8c5d5b4e0b4518bcb81db6eb	1a9db39a35d40839	sliced-sha256-8.v2	nvidia-A-2
1281	3a0d7580	3.816689	19.503	6.676	1ff20a86d19effad3a7a33e6c516bf3c34dd42712620270a5f5ef27e4bc8be09	90481f3883c1b442e5088ffdcbba822a084e24358082dbc6d4e7cbc13136fec4	17043304ed661bda	sliced-sha256-8.v2	nvidia-A-2
1282	3a0d6df2	3.815680	19.512	6.509	c30e42a9ccce8fa221842eaca4467ca41617a46ba630c0b22e70d1c0b37806f6	5c7b8e0476f8d271e39d9043a712e41b2bf4c720e34b7524fcffdb1ec2140ee3	34c13bf322ddd575	sliced-sha256-8.v2	nvidia-A-2
1283	3a0d6662	3.774763	19.494	6.647	ab61f141eab3f98d3bcb87edd1acc5623ee2fa0da5ef4017446d7fe8af2a6b00	04f0e15d5ee4e129b02f962a1c8dd94a23a3abc3ab4285ad44471e7d467ad454	31ce7ec48caa2d69	sliced-sha256-8.v2	nvidia-A-2
1284	3a0d5ed1	3.816679	19.497	6.673	96e32079dff37f6465c20fe652b9ea16ed5b5fa3351af3667edee5a402aaa071	479a10070fa2f2b5f049e38e0fbc8859e44f4a078640942d203a3c2a366a7edc	42df6c996d83fc9c	sliced-sha256-8.v2	nvidia-A-2
1285	3a0d573e	3.789628	19.513	6.694	e8b91ca3b658c7d501ffc8ffa02c59efd479e747167c68b3c932243a57d34b02	cc1c2b501508415d542ff73749f55ef914039165a5a9618dff1aa561b749a7f4	253c9c4fbebb8434	sliced-sha256-8.v2	nvidia-A-2
1286	3a0d4fa9	3.778980	19.512	6.591	dd35f2adaf32fa0c0ece571990b8a34c824bd2f577dca6afaed1cb808ae87e0f	e0ee6f7af89335ef61c6d84609b2dc9da9beaa73efca7ad964d01c2127f4a262	f9a80e5e0d13ac62	sliced-sha256-8.v2	nvidia-A-2
1287	3a0d4813	3.825825	19.505	6.683	355ad59f77e95f2f23c97937aad6220ecb1b5891f5df96105b8b2e15760ff5d4	829c8e148685ffe40a0b3bd8a7b1099de3afa2e21378ebad05c835b82d5378c6	d0b532761f878860	sliced-sha256-8.v2	nvidia-A-2
1288	3a0d407b	3.829848	19.522	6.663	dae4bf4bd0466455e6c8e49451decbcbfebd7eb3467746ee765be1c896bcb2d1	82b7c98551c2ba13a0d7abc3efc1db2eca35aa1d964aad10c68c951b6e12466d	333019d5c4532b5f	sliced-sha256-8.v2	nvidia-A-2
1289	3a0d38e1	3.795663	19.494	6.703	3768d30c999751a3f48a836751b754591e02d4c7030d98ab07ab937bea644851	3303dc0721e349267f2cb91a30b24dc6542d20d38a02065c1d16952fd4374d10	47dd1cbd6afcc1c7	sliced-sha256-8.v2	nvidia-A-2
1290	3a0d3147	3.800633	19.509	6.591	f8692463d49d7df1d76930ec62e2a3b0d24e0f53a1e8bd50dc27618aebddf057	5d489746a3c226851dd4ca979f5ed362d9574b7dbe6c66dc28210c9edf01d6ca	4d1c9f24906b670f	sliced-sha256-8.v2	nvidia-A-2
1291	3a0d29aa	3.847875	19.507	6.334	fbd99117e7e4f118a6560ba4f016d03caa1304b1679bfafc4bfebc2ba1a697f3	7be6575e2dae45e958b84018e9c7a3984fc16652dcc44a2e36eccba48821f385	72ff4e9d8c41cfa5	sliced-sha256-8.v2	nvidia-A-2
1292	3a0d220c	3.779092	19.513	6.629	4a418f70291cfb43569eb38ffb6b8e34b5f9a6db848894fe8b82e1f33ad3fc36	c2dfb2a158695686a0c4e05c2fcfa9521a9941bd9b8970c6feca6fe5d053995e	77e664f3604ec26d	sliced-sha256-8.v2	nvidia-A-2
1293	3a0d1a6c	3.767806	19.497	6.593	840cdc424f7940761e2390bdd00b3e93c03813c888d1b1e5cc4a4b7a28dbca45	6d548ac91098318f431d34ce33464a409fa31c308ecd4cab331b694b4fba08ed	07f26e71a9d6e2a2	sliced-sha256-8.v2	nvidia-A-2
1294	3a0d12cb	3.768698	19.498	6.599	700a61700d789811a2d7df80cb070b2da65735de19b5e4a0a2cac11e1255b2a6	3b052f49f9786a521562cab10cff0fd02f92dc5ffa4ee83f0830fce188da17e6	88859d0f709b4f41	sliced-sha256-8.v2	nvidia-A-2
1295	3a0d0b28	3.784888	19.496	6.591	3b823d47b6dfd2f5b06eb086c7aae790898e07dff1f9b19f84661e21da87e825	5134149c65adcdb91ac7a842eb6f160dab6c3768ab6ccc54f8b324d259400f69	98453e2c30a55759	sliced-sha256-8.v2	nvidia-A-2
1296	3a0d0384	3.810870	19.500	6.596	0e698d014defeb9a921a57468e2b0268d418e2353a71ce6908f2e7971e1a5be3	2ea9a6a29a53b57fbf8ee7ac5e57b5bdd6e74a11d2044511ad7f736fb0fff518	6acca740ea91c779	sliced-sha256-8.v2	nvidia-A-2
1297	3a0cfbde	3.830098	19.497	6.561	108d40edad8dd59df045dbf2c932d69e450eeee0cb30e568a63b12ee02176474	f234d4cd8836d7ce204ac2206d61ff0be1530960f36a7d5259b78b3656e861c1	5752f779809f6aec	sliced-sha256-8.v2	nvidia-A-2
1298	3a0cf437	3.795832	19.501	6.411	3d84335215197316995185888415cb8d5513516d446dd82f9d6bba4268f07f67	87b10fd523402da7d1c2d35b1fed8658b2d191bd109ee519b5ca976c4fddc5da	663b919e48055ab0	sliced-sha256-8.v2	nvidia-A-2
1299	3a0cec8e	3.767125	19.526	6.565	1920ae00c4d668c59c22edda1d8c125fe25ad2d0c195b296821dea183f1d8bd6	afcc12d868a913c1248a50b96985432548819582ad6ce6fb912822db86704b0a	e1aa6519ae6950d5	sliced-sha256-8.v2	nvidia-A-2
1300	3a0ce4e3	3.795999	19.515	6.573	0072b0ed6f5226fd106fdc084e6c4a0d66b3b73851daf6bc403f35296eb547fc	73f857876d049e0073ad76bee389268959b43c4f873e714ea27d6c856967f0eb	6e9b037e8b5c0dad	sliced-sha256-8.v2	nvidia-A-2
1301	3a0cdd37	3.780814	19.487	6.736	17d8917d3e06386a77815514dd2648c83840a9bd12f492d5d578fb7a8e60d06c	0d61cac1b3f94c28b6ea04661cd752b3d3959e2f2150a3f480e83ba8b4ae7492	8cd49591236e68e1	sliced-sha256-8.v2	nvidia-A-2
1302	3a0cd589	3.757815	19.508	6.534	b33b40ecaa3625f0bcab82b92ae96f600ffd0c722ce8c69df52b3bae86f7922e	909444ed9673a09ac290fcc7ccb086123fefcc5aad4f81f73302892bafd02c68	557ac67af07aba8b	sliced-sha256-8.v2	nvidia-A-2
1303	3a0ccdda	3.728630	19.514	6.651	add501e41e4e33000e87659f1dd1349595b18813ed696fcd21e799f4bda7bfce	8a2857a07bf0815f6c0bdf2ccedef80305cf34e9706f57a1cbdb61836d6f29bc	bfa54d60bd7c9ba5	sliced-sha256-8.v2	nvidia-A-2
1304	3a0cc629	3.622850	19.526	6.632	1348c34e635b03f6433e72fb926a009f262f65158877fd79f8d942e0113b506c	2d9857d73af207e0d0d8caffa7c9baeb50c9deb1089635eceb056d42ae83f270	cbd2b4b2f2cd3e05	sliced-sha256-8.v2	nvidia-A-2
1305	3a0cbe77	3.691768	19.497	6.636	79e7325aade4d0c0a17c64d835a53cce3a73e7aba3c746a26aca54f0e2ae3913	5521ab2190feef8de32bf1c61a91005a260c81d894302e8fd9ec0610bb67c61f	d8a08a41feb0c984	sliced-sha256-8.v2	nvidia-A-2
1306	3a0cb6c3	3.660515	19.496	6.606	5bb75eef6becde20a43f56310727d344e5fbcca5f017018be1f5bfc1b73c51cb	22e330de8d387e89de7f16826fe5b3f50e243d77d4a93dfef68d26076d55b18d	83421416c4c5b2a4	sliced-sha256-8.v2	nvidia-A-2
1307	3a0caf0d	3.604723	19.498	6.659	67b4b2f4a8b4622e4bef80efa3b709cf9b5741a267b6336e11fae130fc7813fa	34ed9bb86dec1a451214c4849a123bf7459951eca0344f44c326aad395f7f375	c6103ba60d35ba85	sliced-sha256-8.v2	nvidia-A-2
1308	3a0ca756	3.669748	19.496	6.349	7086bd824f8486301a555cee7f3b15f898e628a4617c90ee21c67e352e52d98d	ee3baf1353a63e1f525f9a13c62b873bff8bdf6a7acdcd8333d6279df2608bb0	653b0e6f3379add0	sliced-sha256-8.v2	nvidia-A-2
1309	3a0c9f9e	3.638308	19.496	6.615	9dfba86fd25047ce8dffe027eb0d32bb7ee1ae6ea4b3455cd1eeac7bf47c400d	70e781744b250194ce9ccb63e0b018f32f5d4efcf71a0f3f7929cf57c5222c7b	10283e350dde9c11	sliced-sha256-8.v2	nvidia-A-2
1310	3a0c97e4	3.637503	19.494	6.701	af925db13ecba0b0f977c2f9ae5f93ddbb1be7f19008d3369e6f7cd32f601bc0	0d4111cc5a4be36b74e942637cd9485f2b6901cd2529ab9513769ed5b99251e5	a720bfece7189010	sliced-sha256-8.v2	nvidia-A-2
1311	3a0c9028	3.648355	19.505	6.837	b8201b07030db62ce4443bd18dd6120b61486d720cb3039c232996d907e88d2e	9c435c177370b05221f8590ac39693926df73162b378b7459b0ea4dbccc0989a	aa7b0c8c76acb54e	sliced-sha256-8.v2	nvidia-A-2
1312	3a0c886b	3.630840	19.507	6.921	b457a52195a15b65757996eb4f493320177bd592d43496c90d0a9baf2c4d6745	5898277d204463a77693c4bbec53549032d19185a17e2ea663366c3a4badad36	ebd19d320736f5ef	sliced-sha256-8.v2	nvidia-A-2
1313	3a0c80ac	3.621945	19.495	6.771	577f71bde74f6bb50c6bae1ec5f07968710ef7ba76abca76e9ad25255afd555e	daf7e54917a586aef25069056278b2439b091929f883dcdd7a9933144791572c	8470dcd5d4bd8a09	sliced-sha256-8.v2	nvidia-A-2
1314	3a0c78ec	3.672369	19.510	6.571	3b1da2e9c27f685937b3b9d1755dba950bab4ff2b8393fa6159d587ffd22f490	7134ddfe5a773b4bbd1cb4145b061b04478e086c9080c6cfd2e1264c018914c2	d2a69abf2d11871f	sliced-sha256-8.v2	nvidia-A-2
1315	3a0c712a	3.743800	19.518	6.594	94bb9a04d9c2302986b6775ad9bb6013bf6f42fc743944dadee31d0d95f9f600	bf5940e439a888332234fec6d57198ab4819e675c3f91848afa9e255acfd18a5	b14bc74d5256134e	sliced-sha256-8.v2	nvidia-A-2
1316	3a0c6966	3.703430	19.494	6.645	b2afe7ad12c851302b3f74d69213bf6462e91b77b3292ff3dea34424264c5252	aca8fe83a0cd78936078a3a394dd5497ce89ca67a51de1e31092fc7b292522a4	11ca1bb4d293865b	sliced-sha256-8.v2	nvidia-A-2
1317	3a0c61a1	3.773329	19.494	6.647	5c6e9263458c18dcf40b2833f5e2070dbca411dd56d3259b66b6b60a4391c5d0	4bbe17177e7a5efa0f2a3fed6f1372f0afb8527608444d9e95e5f24333e726df	df054a59919320e2	sliced-sha256-8.v2	nvidia-A-2
1318	3a0c59db	3.787117	19.495	6.631	c5be2527e2f18322d2d5f2009e72ce5d8aee5f83973390da8efe8f4dfbec6dc6	d678958d87b3ddcdac8921b4641a28f639dbc5cf65602c470b2d0eff3202f30f	36fa9697ea9aff22	sliced-sha256-8.v2	nvidia-A-2
1319	3a0c5213	3.766586	19.497	6.583	6901d6082e9632f35feabb2292ce1053a442621b51e71a9ee132ec8031e6c7e8	9edec6434a4573d4020923a5c2a2e157c93a51adfdc51ee99c7363faefeec97a	f51eeb15d1dac7e1	sliced-sha256-8.v2	nvidia-A-2
1320	3a0c4a49	3.770915	19.502	6.645	add385eb19861d59c9dd92c8901d19382eefd9ea81e9d2c5f6e939b357c91694	d16ccc06087338d0c8a7b64e1ade2b3e176f02ae8aada2eab7b051fdb3ffee86	09d7c42b77b4015e	sliced-sha256-8.v2	nvidia-A-2
1321	3a0c427e	3.761186	19.514	6.680	d52d60e78ac7d39f140ba4dda28a3b14394ab6638dff4a400372f50f433f4928	5a8f801c8b54f844242ed959689a281ae6bd42aa40ec9ce3ddacdbb470e6d9cc	c54e5aadd7182f24	sliced-sha256-8.v2	nvidia-A-2
1322	3a0c3ab2	3.712872	19.495	6.659	7b51b7d4766b538a7b16f0920707c3e1517674acae6299d8c93e886a6ff376a8	0fb711f498c89aefb728c3c9fff4c463f4ecea3ae540422c190ed87fbdb0fdee	558558504e83a60d	sliced-sha256-8.v2	nvidia-A-2
1323	3a0c32e3	3.752143	19.503	6.658	0cdd7220491e821bdd1840e9a384415f8c33c6afa28e009ebae1edf2cef3eac7	0b738e5065ab1761fd1ae5a89c0aeb374c1eff3c82f9fdce2b487b6a2b622620	22459761698387ab	sliced-sha256-8.v2	nvidia-A-2
1324	3a0c2b14	3.785303	19.501	6.657	6e459275abc31a616e446644b953aeed27aef42890f29ddfff7eea391ee85e05	0655d00b505087d5db9e7d04257a0131752921e4c4bda30aef68b3a7abbb7395	f69c99a91255b43e	sliced-sha256-8.v2	nvidia-A-2
1325	3a0c2342	3.734612	19.521	6.673	b51f36488113df6515f0c3183a3f6f1b4612d614c84a69a81c1b81dff124d176	eef982edcaa4fb57b00ef7276f2514d705c2fa4fd61b49170ef0a80df5e9acb4	75d73caff088a966	sliced-sha256-8.v2	nvidia-A-2
1326	3a0c1b6f	3.872184	19.517	6.534	3f1b4662731ba4e6fab9725f5c6820e7bc418175eea2fd0926e005a20217307c	36c784cc5e00f9900fb1c3c3fe759a48ba13eb9c379af4c9e1f8138bf33de80f	c6a21a6d3fe51b9c	sliced-sha256-8.v2	nvidia-A-2
1327	3a0c139b	3.763996	19.534	6.569	d179ed1e7b755e66541d69d47517f1b86d9944463740930550326f229bb232ac	10865b28676ef1fcb0191eae8fc7ccf990fce66bfc865cfcd0febb78315c7c92	1139b2d770c9ce21	sliced-sha256-8.v2	nvidia-A-2
1328	3a0c0bc5	3.764432	19.498	6.617	0452cd3f62756febc8b5cf9a60e259423c89b154a6b08d2830a79fd8d47ca5ee	64243b11ece583771a4292dd657b86eca9b843e9bde56ec9d453405b2b2e1d31	862baf9e4b08a89b	sliced-sha256-8.v2	nvidia-A-2
1329	3a0c03ee	3.767499	19.500	6.569	c64ca6bb31609696cd27172806dd581fadb9b733ca4b2c37f65e366f30d40ce9	aa740719e6f24d29804c0137797cff48e557c89078dd5589f379eb5bf70da4a5	ba652a2486adc0f5	sliced-sha256-8.v2	nvidia-A-2
1330	3a0bfc15	3.761966	19.502	6.573	a618352645d0532d41f6fddcf4b2d63597a93e877e6d72528602b9c926d28ab8	27b425d6cb2c5a4961a9396bb51d5d054006863b098b332573af77f270bd5085	4be16feca110960d	sliced-sha256-8.v2	nvidia-A-2
1331	3a0bf43a	3.755475	19.498	6.604	b85134190612d0b274d4298da7e9a8b73f5f966a89fffd5d30ca5b6e720c40fc	7490c91ba83bdfeeffb4e100b2e44d68badc2c646b4c8fbf2280b8d6253be5ee	1ce89c02e2438c80	sliced-sha256-8.v2	nvidia-A-2
1332	3a0bec5e	3.781254	19.513	6.543	c7add839be9c003f43d1dd0c95e5d2a18f332e7bb57532ac3eb9ffae7706d45f	e7f66a9a48b4bb1d56f76e2d34e286e23fe285df9494d2d3e2809a28da1c228c	2b5d141001d70a42	sliced-sha256-8.v2	nvidia-A-2
1333	3a0be481	3.787953	19.498	6.627	7b34580284c0751fafb3eb3daad970108ae8dd337e17e4d8353992e86787223d	d3185e7d689d2c30afc1152edde4c5267bd899bfc2b826315229fca5d4583625	3743bd45657c6684	sliced-sha256-8.v2	nvidia-A-2
1334	3a0bdca2	3.791486	19.497	6.599	20cdd62359b37fe2461d5076fa3163dbbe22af450d7929fe9655e9103336133e	cde69d69f968934dd3bda305ecd524c99779b26fd05afa4a11903b54b2125d4a	ee943392344272f4	sliced-sha256-8.v2	nvidia-A-2
1335	3a0bd4c1	3.769263	19.502	6.580	cb2af0b265aa28483f7973885e2e7787f61f74315503a9206647208510a339bf	fbac4b699b62db13aa8a8756edcc4d4d8c2c6f4a76c65bf1ff46654822d71ed4	194743396cba0f1e	sliced-sha256-8.v2	nvidia-A-2
1336	3a0bccdf	3.714958	19.501	6.646	68f8509f7f26104beaf209f317c2f13b8da5d2d97ab5f5f91c27087efb266fe8	f39e0fffbf273a5be892e90b686ed5a1545568cc7026317cda266ff25f84ff5d	74c0373dbcdb6e6c	sliced-sha256-8.v2	nvidia-A-2
1337	3a0bc4fb	3.753904	19.490	6.601	1876fac73ec8dbef1db195701447f2b699074776fd3b1a5bb7fe98f3188a62f3	7a9e1055ee340a993b0913ccfaca11983b46b9460a21daabc0c37248bee4ce5f	323d9d0e0041222e	sliced-sha256-8.v2	nvidia-A-2
1338	3a0bbd16	3.777264	19.488	6.672	47dab4f883e80e303c67fac996522a256dcddf10f0b999ea3d8ed5262ab61295	ff137a4a8afce0a1512d1b04f27150d72cf60d20fe50ae7fcc523dfe17690e63	bedebdc0015860a3	sliced-sha256-8.v2	nvidia-A-2
1339	3a0bb52f	3.737393	19.503	6.571	c3f8ace3887a6b51ef8068cedb1a900843d18884fc8f1b7f269db752f6f6cac0	bf20674bf21c705e7ff46da28e0de7a0a456d0eefd1f689b78bbdf49e0169a21	9a9e1057986752a2	sliced-sha256-8.v2	nvidia-A-2
1340	3a0bad47	3.747415	19.502	6.592	f3fb4aa18e13524bb65490e6cc388172ff4f2264d66029b1098cb4fd96c488dc	6d457dd48f2a85da5faafacde81b2be6671364adade2da6ca467af6aaf0a2ee5	cda77f46c5e9834a	sliced-sha256-8.v2	nvidia-A-2
1341	3a0ba55d	3.749554	19.498	6.608	fa6e2c1ad40479a783d3f6dd77a53e90159afa13f865a92d01c72ee022ef4155	8652284eaea399b7c882954cbc99e62587b4a8c57e99dfc65aec5b5da280c8fa	2ffebcf924d16889	sliced-sha256-8.v2	nvidia-A-2
1342	3a0b9d72	3.791268	19.502	6.639	edf6c60e2e608e9525328be21fba6f025c2fd68deef539160d4b4deb966851a1	e3797e80f24507cea9b43024322729ccd55709590813918c698481934d0dda5f	c368cde9dd754a4b	sliced-sha256-8.v2	nvidia-A-2
1343	3a0b9585	3.745175	19.497	6.614	3ced4463c83f8baafc0d0bf788629ea7b47cddef00262d2a419498c1568542a4	5a90f77920f910e346f8b035e38784b92a324be8d0db4416c4e2d0e50d109d0d	99d4484286aa641d	sliced-sha256-8.v2	nvidia-A-2
1344	3a0b8d97	3.695760	19.501	6.852	5439def4ab47643052cedafdaf87f35de4bde5e83a344e5f71af7c457cfa9aa2	124ae72a6d7aa0c78e4c17e02c90ffd7ed4b84faff778bcdb1acb28600acc51a	e132ba4d28010a07	sliced-sha256-8.v2	nvidia-A-2
1345	3a0b85a7	3.685021	19.504	6.651	711b1bd65b9f1d2c53c72522d4f37d058a505af36a240fa246eee7e1ae58f8ef	537786c531f8a8d51f4a6c3ac5fcb2174025ce8481c958d491c7ebe883ae83b8	147f7b0b181f6181	sliced-sha256-8.v2	nvidia-A-2
1346	3a0b7db5	3.721496	19.506	6.682	64203e761e0cfab8dedece22e156403320c476454bc548d8f4a95e161f9210cd	8bf397de214e9175bd3bb33c5b0a6b01c1de3568d90d86a0a332146675bdf7f5	5762fb509a6bbabd	sliced-sha256-8.v2	nvidia-A-2
