NOTE: --lanes scopes this diff to 6 lane(s); 0 other lane(s) the JSONs carry are not compared
NOTE: column cpu-amd-epyc-7742-64-core-processor is a CPU column: cpu_model='AMD EPYC 7742 64-Core Processor' column=cpu families=['_mojolearn_core_host', '_mojolearn_metrics_host'] commit=8511c8c518088829c86cd052a1dee0125cd1939e
| lane/fixture                 | verdict    | amd-amd-instinct-mi300x-gfx942 | nvidia-nvidia-a100-sxm4-80gb-sm_80 | cpu-amd-epyc-7742-64-core-processor |
|------------------------------|------------|------------------|------------------|------------------|
| spectral/odd                 | model  | IDENTICAL x3 | 5b584f9ad9a4334f | 5b584f9ad9a4334f | 5b584f9ad9a4334f |
| spectral/odd                 | batch  | IDENTICAL x3 | 3b67216c0796907b | 3b67216c0796907b | 3b67216c0796907b |
| spectral/ties                | infer  | IDENTICAL x3 | 3a3fc8018ebcbca3 | 3a3fc8018ebcbca3 | 3a3fc8018ebcbca3 |
| spectral/ties                | model  | IDENTICAL x3 | ad1e356159f986fd | ad1e356159f986fd | ad1e356159f986fd |
| spectral/ties                | batch  | IDENTICAL x3 | fa770a3b846ea54d | fa770a3b846ea54d | fa770a3b846ea54d |
| spectral/wide                | infer  | IDENTICAL x3 | 586e97f6021ef95f | 586e97f6021ef95f | 586e97f6021ef95f |
| spectral/wide                | model  | IDENTICAL x3 | a985160042099a54 | a985160042099a54 | a985160042099a54 |
| spectral/wide                | batch  | IDENTICAL x3 | 1669b42120ecc80a | 1669b42120ecc80a | 1669b42120ecc80a |

summary (infer/model): IDENTICAL=62, ONE-COLUMN=46
summary (batch): IDENTICAL=31, ONE-COLUMN=23
summary (rlpair): 
