step	lr_f32_hex	loss_mean	seconds	hash_seconds	state_sha256	gradient_sha256	losses_sha256_16	hash_scheme	label
2195	39d4bbad	3.553898	100.680	3.896	d2b3e28eea7ca514ad148bd5e78d0beefc6a0832ec817af479acc0fc0343c194	859ec2b67b9b7ebcac42bb495a245af66180863a76378c107c5fe18f0729a455	6b7b0bae86459f5d	sliced-sha256-8.v2	nvidia-A-3
2196	39d4a4ab	3.569716	101.020	4.098	200f5f9a18f392cf167de1ba72d29072adb061b69775dfab3ccafeeba98a5315	b02f1f31697699c913ee4fc27a7f2fd2002a4c65ad634b503716571dc29c10b1	0b93686256e06dc4	sliced-sha256-8.v2	nvidia-A-3
2197	39d48da8	3.561934	102.162	4.126	842efe1437bc915611b797e3e2a87a82a426e7f8f11e3325dfad4945979bdcb2	9806a4a2c467fb67ebe7e1c2d75be1811317eddb432ca5e179c4e4dabe227cfb	426ad834a80ffb2a	sliced-sha256-8.v2	nvidia-A-3
2198	39d476a4	3.528767	101.872	4.057	592a79750e1af748ab943d4b8ff0dac32c0e823615afbf56cde9787334a4e914	31be85e26e6afe95eaa34891cc1619f840ab768d5b1bb9ebddb0f736540be0fc	6cc7364b58ff4665	sliced-sha256-8.v2	nvidia-A-3
2199	39d45f9f	3.601177	101.012	3.948	7551c9011c49edb4d54d238210d9a782327f2aaff4f6c8e9e88c99a084269aa2	c93604edc0b5054340fd7778c9e31b7c504bccd5a72c1b282d5f5dd6f9078864	d7a252fb5d551045	sliced-sha256-8.v2	nvidia-A-3
2200	39d44898	3.564301	100.697	3.781	22fc7c5b419c5d0104ddea4f9e28cc322e0c4da7637945b5827c7ab473ac5d7b	dcd0ee0c0477a2def504db9db3afbee8f1d5619b6ab1e5e48c4bcedeb1b248c8	acc412efbc8977cb	sliced-sha256-8.v2	nvidia-A-3
2201	39d43191	3.539285	187.210	4.008	687b97282afd612e083d028fd4ec960c632f9dc335ffde14587a0624322185da	b21a76e14eaa72d2d224b26d8b488f585200f23010df693e37ec6dae73644678	df4864f8364fce83	sliced-sha256-8.v2	nvidia-A-3
2202	39d41a88	3.560015	100.765	4.004	b0672291c9db0e989c2eb550d8a2c22ee95a85b560ccc011b8d64a71b7dd2fa4	b360c4449b066b550f582be35d7825fbb36b429e6a4210ca0eeccadd605b0f36	759707abe5ceca3d	sliced-sha256-8.v2	nvidia-A-3
2203	39d4037e	3.464709	101.029	4.061	aa8e020fd526d32752ad0c1bbd550b4ff949f8782cf022d28f069a484abdd004	cc7be4c20f02e2c1097210bb6a7e2409ca1d3c2586eb09c937236016f12bc1fa	3d4c948395a07cac	sliced-sha256-8.v2	nvidia-A-3
2204	39d3ec73	3.591190	102.878	3.963	e3c6afedf12bed9a0ba7fc1937ba74709e4301372bd774c8d5a5d6897c871a19	5f3de28971e9a1d7439d911cebf82ad8cf0f876aa316db5c4df1313aa2efde89	1feaaed4be7ed72c	sliced-sha256-8.v2	nvidia-A-3
2205	39d3d567	3.533568	100.689	3.966	3889a6849747df430df1dc4331cf62fda7775c5dd7da0ae3cf1bc757b642aff6	0283c32f861afbd01ebd061a14129910fe13bf482c29a4790b21004e234e73fa	c348ac152b7c908a	sliced-sha256-8.v2	nvidia-A-3
2206	39d3be5a	3.526527	100.957	4.040	36073faf54246ad295b30aeda5672b4726cec30b6f1bbd8cf74dcc3761dc1cb0	2a49667beda16babbdc4a8a98c286e6b157d232607c973dd0ec45744633bcafd	003d03f95aa6cb8d	sliced-sha256-8.v2	nvidia-A-3
2207	39d3a74c	3.512490	104.036	3.937	b69c4d1d5a99e5ed1809e7ce1e7afb582097db4a8c02b4370374b6d2f5b79ff2	e3c1327cf543456d80771a2bd843c4050692952dbffeff5b50d5d90bbd9215d9	c8e0b1ea10d94515	sliced-sha256-8.v2	nvidia-A-3
2208	39d3903d	3.540261	100.662	3.852	8c76ff21a6d9991c98c6af2435c4e426da24367d6bf79a5ecc394768dd5a6679	0044e9ef274de1c216a73877c8ceccd4172b462ec9f6a7ce857699c093a53280	7c254ea2c777341e	sliced-sha256-8.v2	nvidia-A-3
2209	39d3792c	3.506414	100.875	3.859	ddffea0757a0b038df26e66e5f253e85135fb1555313c68eeadcda77c8552ab6	9a397f20403b94e65be589ce233e37288cb01a9cde0092b021982fd132f6adc9	d1d345b8cce79074	sliced-sha256-8.v2	nvidia-A-3
2210	39d3621b	3.482659	100.449	3.795	c8b280a9cff499c3a2d035867566d1238deeae3eace6081e607a1730ea449d4e	ef5e7c0cea3d2c71d0359e5f486d01b41e3eaccf8756387c03cc5cd6311e0616	8b6f674f55b39444	sliced-sha256-8.v2	nvidia-A-3
2211	39d34b08	3.519739	100.495	3.919	a517852ae3b7af04662cf0f4c09a1adbee25a6f9f293b34027ddf5f778274eff	e2e31cfc2b9a088bfd8238ba067b6c97752e9660e123c2ca544c14ac77fa99b6	4f5a895077a39fe6	sliced-sha256-8.v2	nvidia-A-3
2212	39d333f4	3.526419	100.521	3.835	c4f8358424f437028dd4752f18856e1cf34df8b2f842f203b79241a9f90d3266	42918debb1cfadf78aef53e8164448b058294611169505ea9c3a177ab1cf2054	6d9d4eafb9e13d1d	sliced-sha256-8.v2	nvidia-A-3
2213	39d31cdf	3.507571	100.635	3.829	a2037d3b0b3cc9800b6e20759174caa771c266d2605f716f2768d5a2db7ae40e	0320f64c1bbbf1304e9abc0496ef914d55953b1d091b516e440fc384f4a20a19	5c0c26ef7d8691f9	sliced-sha256-8.v2	nvidia-A-3
2214	39d305ca	3.589786	100.620	3.794	953618b9e5c67815e1154f0693e0ce3822957d34d29c6a9ababe670fab154fda	ab259c410870b8fe1ac262619986eff7b67c50e188ae449ca9ad4887340756a2	9f38c416a0ae7ff0	sliced-sha256-8.v2	nvidia-A-3
2215	39d2eeb3	3.441640	100.410	3.809	c8a1e25a4fe7fc3b586abf3593cc02cde6073dbfd108a850f4043ba7be8f56b5	e82da0b69743a9ab3071307265e2078e9802fe675063901a53e7878b291e9e16	fa9e79c798c5c7d2	sliced-sha256-8.v2	nvidia-A-3
2216	39d2d79a	3.381571	101.789	3.790	990b386ad0892a6e57b8b0b6544b96cb575c1ff729c308304d02455041ee1ef7	52c9aa0087016ae39b50def185ed7af6258104c0c1aaeb6afe97568ebe7187e4	27239fdf7941c809	sliced-sha256-8.v2	nvidia-A-3
2217	39d2c081	3.473571	101.146	4.223	27cee4c763c5affbe0d26ca7398e3e2be73e0b37d6cd3dc5d65f506821ba9284	7fe685a270c4440b9cf1af8b9c110c30e8bac1df13336f3546c47ee47b131691	6635d9bd917e24dd	sliced-sha256-8.v2	nvidia-A-3
2218	39d2a967	3.402781	100.927	3.953	d138eeb88903696c53704047d0401650c27b1590e5a767ab51f5e7dbe48afabd	c76a0fea7804d4e5c1ef0b8dcc1887df56fb4d15e79ec96e272102cc45083626	e31364528b20f898	sliced-sha256-8.v2	nvidia-A-3
2219	39d2924c	3.437477	102.856	3.789	3b3f4034bcda2cb8f8525752aa3470bae67cede1f7498f08298ca488ca29a70d	8d0a2fdc14eae433f82a4cac6cf93718b42844c6cdb87827901cdc81d409f72e	a5e2e3d923482dda	sliced-sha256-8.v2	nvidia-A-3
2220	39d27b2f	3.361435	100.604	3.797	75f06e8406e50321f148fe50809aba6ff8a1dd4f8a9bee148fd1a76fe6310e8b	38763c1b5c462e734e5902968fc967e2c934dd2b0ccd8d84fe69527647e3a05b	4da703ac1af8ecad	sliced-sha256-8.v2	nvidia-A-3
2221	39d26412	3.404837	100.770	3.780	8c6bd9fb122cf5c22d3f9078a1e50b2cecbcf370d5cbaab178b6f2cb63d17d0e	e992b7135d710d06902e6b43575927d43f4f8e9556fe65ddc52850910df215a1	2f0ee68561d34475	sliced-sha256-8.v2	nvidia-A-3
2222	39d24cf3	3.390262	101.372	3.812	9d878a8a3988b3dd1f8c7d21c3cf0c8cb7ed6537d4773dc9ac51806d8543a372	7b968f98b59e4efbdc944b071ffd5786f0fafbee90c95db7ba0c031fefc2a790	3d9433c733dac650	sliced-sha256-8.v2	nvidia-A-3
2223	39d235d3	3.406486	99.869	3.714	b52eee3c192dc1fbdbb945c654a8618d06708679ea3a9437087a9e281f9f8419	f4f850f1ee2c4fcf13572460a658aae807bb23853ceec974146f2054f8b1bf69	8baa4b3dbb2c21bb	sliced-sha256-8.v2	nvidia-A-3
2224	39d21eb3	3.461942	100.789	3.947	5b31fcd543bdabee8adcfdee35b110fe42432a2336b1d149d458cc30d9edd22e	548af6b09d3c082ad4d99f5167a22ed8ccb0b1a7f7c53d3027f9c8375e19a61d	aef2dc1f55f4d553	sliced-sha256-8.v2	nvidia-A-3
2225	39d20791	3.526480	100.978	3.857	1aca97767053a0db8439b788dced7d4cd9d1af780aa0fb54afa37ee3c5ca719f	871281f1706c8d836e8a1a2d419e80c2b903b7c5cfc2a96b60e8a2d1ee74b55e	4623051254142627	sliced-sha256-8.v2	nvidia-A-3
2226	39d1f06e	3.623310	100.403	3.840	bfbd31f796a068a7807356754154883977969d3706b381bad5df79e34acb07ce	33ad9f913e17deaa9d9000756ef5f350223a45d38ee4ee3d0c68f0884e6bdb00	7997ab90186f1991	sliced-sha256-8.v2	nvidia-A-3
2227	39d1d94a	3.608102	103.105	3.745	bd5c24130ed327787c5752f6eb4e233d2fbe9e55d07d4204aecbcd5f7d10b869	a6782d74835e037cdd74461ae46db611a8fc7f81841a06c2c302915f61398f50	13bf172f5f1b73b7	sliced-sha256-8.v2	nvidia-A-3
2228	39d1c225	3.572635	100.851	3.730	d053094b8f05ddcc2a7a54a8aab5749423c822421ff805f2e5053ae09de2a546	88af6d4c87efc6efd73a18587563c2129fb038a4452475336d120e01480ff89b	8bab4370b28f19fe	sliced-sha256-8.v2	nvidia-A-3
2229	39d1aaff	3.551952	100.055	3.761	eb5a600c7850ff146caa36f958f1924460be6ae34bbae1c183a208c8c45fd03e	8fe913b69f5ae125eac98d8a753f78df878e467e7cf407e2c8ba9ee9bc4a9dea	4205c65ed983c5dc	sliced-sha256-8.v2	nvidia-A-3
2230	39d193d8	3.539135	101.718	3.768	8937fcde3dd1c13a75775b682b35fa03e513a404d5576e7d8a48ad7b380dd734	4723a65b4d846357154ecf028ffefe586dda3af86c29676990e65988d455567b	e77afc21331eb4b1	sliced-sha256-8.v2	nvidia-A-3
2231	39d17cb0	3.532375	100.805	3.721	763bf677b01dd1ca8e589792a56fce6a7832f5000076f48aaa243d2e5bb28316	5d57ab023e37e74aa429d39b84de79937edef7630f241741d0825779634d348b	1558b7f7b2f5055d	sliced-sha256-8.v2	nvidia-A-3
2232	39d16587	3.626639	100.344	3.648	20014d525101e08e922522b8f4795159ad096c36b9f72ba587f8b65def42c3f3	8c936679c166aef22aa822e8ba8dc375afa830ea26284440bf6a83f198f911ef	3f3a88965bb4abdc	sliced-sha256-8.v2	nvidia-A-3
2233	39d14e5d	3.556611	100.331	3.922	08deedd6b52e4cc44be996b11a0693f350c3c4700f0272b0d19d32097b23cd58	97dbbc74b6ce041b0534f54cc7370762ab604b583178d48cde8572fe8364b3f2	6ee58d63a23a02bb	sliced-sha256-8.v2	nvidia-A-3
2234	39d13731	3.540960	100.481	3.773	efc28a89aba5313cf49cdf53694130d24b00e793ede4a136c74373acadf04829	b9c69208714c17d7ad01a56c999e58b9ce6830f5280b1850f2534788e2822c45	42b0b777f4acac22	sliced-sha256-8.v2	nvidia-A-3
2235	39d12005	3.506171	101.340	3.654	1ca1d7abb68fa1dde58b3579aed3adfbaaa5ceddb0872c8cf1d2997956c19ef0	7e5353448f0dc8ed885890f5aa83165671ac923405539c35f72e3fa43a12fc1f	aa612e7c7960ac58	sliced-sha256-8.v2	nvidia-A-3
2236	39d108d8	3.544756	100.063	3.651	2b65c1f7581b50331c924e8725dfe27f991c93ced62e2fff63d64d5453a87af7	6f0a6389657b5e19617a07fe4835d78cb4e81f8b1b231f8b38690166a09ef0be	e6e275ebee30d103	sliced-sha256-8.v2	nvidia-A-3
2237	39d0f1aa	3.619707	102.998	3.798	b95489fc2b7241b81d8b85fe88b9040d3a02573006ac8075463471f723fc60ed	88c96553261f93ef7339a2ec54e45dad484af1a57d6c5d08cca52ee2c0103a92	8c540748cf6cc6a4	sliced-sha256-8.v2	nvidia-A-3
2238	39d0da7a	3.527197	102.101	3.773	03663f54077266c14d92b67561972f1e468fad2b8db1065bf8b7bfaa192e9352	6597d0422e01df951ed9a82fef2414d50bd3bace5618b9bbf8a501574d3e5695	c552097808251cc7	sliced-sha256-8.v2	nvidia-A-3
2239	39d0c34a	3.513316	100.658	3.748	5df73d665a2d53f92c33645d98ef930d666c6a739e37c1509d0b66de8dc87f6d	b8cd9c6178355a247c8e318518a4bbdf7c5f87b70179df27a03a889d6281e427	8efeca99a000006b	sliced-sha256-8.v2	nvidia-A-3
2240	39d0ac18	3.537094	101.346	3.694	35df270e66d18b8f3793a3d60576d281c87fb4c16653bb19f5c27e1086915230	42cedaf792ba0207d5a51bd4d497e20dd57b8e2739f1b49002c0a22d7fab3b8f	fe1480960f1d2201	sliced-sha256-8.v2	nvidia-A-3
2241	39d094e6	3.471334	99.956	3.700	d8c2a35c9b00f26fdd970f7576377d96bdec3072be0705562844878b0fe97dfa	40351c570021a1a43edb11be87451a2dc8e6c6d4e754f603b1bea444fbdcbd1a	ef688f8c3756850c	sliced-sha256-8.v2	nvidia-A-3
2242	39d07db2	3.550131	99.808	3.684	86ffb07814ef9d1c7e025af1a971adf40ae159bdcbf72cebbaf2c29fb018c7a7	4de19894ab3ffe7c59868cab575088fd6e5e30f3268c17c7c904d4832b3d8ce2	730563d8e5c71297	sliced-sha256-8.v2	nvidia-A-3
2243	39d0667e	3.533789	101.763	3.850	09ced6cc827a2613aa41f6999388c5b76887755d5e8c59ece3e5988d29060552	b9e91fa889f1fabaed90f98359809f8d24a44afb7fad3b88b3f46788eefd7028	1e3910f0a6fdeda0	sliced-sha256-8.v2	nvidia-A-3
2244	39d04f48	3.578881	100.435	3.785	a7c3eb346634afbafacb42ebb607cf93761d3b4bacacb0ffad5f941dea71399d	98660e2b570be1618ea1f322d679a54f2b6f53b5794d34b24d2fe87e359c1ae6	aa85b604a132b98d	sliced-sha256-8.v2	nvidia-A-3
2245	39d03812	3.563150	100.793	3.781	11367afabac36cd250a1d15a859238b97503ae1c554495111a9a9724a416578d	0354f64109a96816ca5415b0a9f3c4a1c86ff475657c885f6b12033620c112d2	88b093301fd99568	sliced-sha256-8.v2	nvidia-A-3
2246	39d020da	3.533152	102.051	3.778	2a02da616a0ce7fd2051c1110982115ff8e657b45ebd1529daa650f35ad36f4f	45d8473a18a9fd82ba42e39f3d54e2ca99ee9ddfcd0a7cad27a3ed7f7fa71016	e145f7203806628a	sliced-sha256-8.v2	nvidia-A-3
2247	39d009a2	3.521928	100.488	3.733	0f31f6c0f4c5a627a3465860e1210c20368e5995ab0ab58f813cab6eaa316eef	0bcd72b250b1b7b52d264bded2b18acc4d334da5bfc8737fb03a485f5af590e2	0652a20d9b2129ae	sliced-sha256-8.v2	nvidia-A-3
2248	39cff268	3.513538	100.634	3.677	f82cd58af3e96c7c612d629f17254fcb741fc051017a728fa5a8f2d281f0e77a	c4876a872727f548b083628ee1512a58142c57742ce000b46e0ecf1ef846d04c	aeeb57df3a84e702	sliced-sha256-8.v2	nvidia-A-3
2249	39cfdb2e	3.476824	100.376	3.687	d1fc2d6b7ffc29ae6f18365240f4fba13e5447b26be2b9e4f46829c69a2a4532	05b2b20e36dc2d9342f6ea95d480167223fa7923caaf80aee06ef2f87dcc1ad6	33f4e08819b41760	sliced-sha256-8.v2	nvidia-A-3
2250	39cfc3f2	3.495722	100.518	3.906	e70e8353c22301c00a187cb42dcd700778be536d3053d83b95a1d2a7573d1d5e	209dcea12d55cbfaf207e8f578acfbdfb40ecf1f34eb9afe10e75c114dbee947	7dd7e4d0ac821122	sliced-sha256-8.v2	nvidia-A-3
2251	39cfacb6	3.504801	100.021	3.880	4d5d6fe003d1a3796aafa10976ca4c81290b0b5c05327f3b7b57564db39437e4	7ce6c9d714c601e2c3607b07c624fca201a984c2687ddfacbf5e472f763c69ae	ed0c09d296513265	sliced-sha256-8.v2	nvidia-A-3
2252	39cf9578	3.504108	100.698	3.826	16ae4e0d44871b5edd6cd608eee8468da2d35050f962db096330d88fba624438	385f09db900b5e67efba1c3d65d548554222e6c5e50cfc7e418b4ac77dafda11	90a3c1398a985130	sliced-sha256-8.v2	nvidia-A-3
2253	39cf7e3a	3.508312	100.413	3.836	a8f60592a49103c03e9704f60c1a545095fcf4fe9f69792cfebe75d276855457	a8aaeb67bd2c0c41323f6e508a353c172e880851fc70b110a99c69059c53596c	fd693b9e5d0ec781	sliced-sha256-8.v2	nvidia-A-3
2254	39cf66fa	3.471451	100.177	3.782	ec4d53320e5a158df96c103bd3aeab666d7a19994b80a87db0c85ab49a4c8bd9	7273f0c268934f377dd9cedf26ec4f50c98eacad9babf497183f0dcf811cbeb2	6fc911fd6453d2b6	sliced-sha256-8.v2	nvidia-A-3
2255	39cf4fba	3.511983	102.351	3.792	923a07e1571891386b491ec33d59bd17d6ca234262a0daa8e7f45041e4ea50e1	39c09224a9581f0590e5e41b316369235bcd743c8684a2b7f926d48c1c61a08f	27abf88e8f7c3214	sliced-sha256-8.v2	nvidia-A-3
2256	39cf3878	3.535958	100.252	3.723	e9b9817b96912d100d0f5e9313e57da3f087310bc543eee0c2e645274769117a	16787b6d6d45d786b023dc65055cff0f286225e7b2407c771de70ee8481ecf06	aaa5794e71fb44cc	sliced-sha256-8.v2	nvidia-A-3
2257	39cf2136	3.543667	100.692	3.855	2706afbab1e5d373a476c65bd4797487070d3203deec7766fa79a3a19745b1de	a3078cbb872c549eb133c47962b50eea7988481ac06f60b78c32612e979b9f75	def8c870769d09a1	sliced-sha256-8.v2	nvidia-A-3
2258	39cf09f2	3.510101	100.974	3.781	05e8e051baf61c05f3a81a88a49c297503ba886172777d1319743f10e73bd2be	6e2b90b536052a7012cbdc25f2880a70aa42f378758b2453d6e3f6369926c86e	96a09db3da0cde59	sliced-sha256-8.v2	nvidia-A-3
2259	39cef2ae	3.421765	100.967	3.714	5e356344d188b4b6a2d86b29a39bb8add9eea26618b4de4546569771f56b7763	3494813558c98517794404587cd4df2316a62cfbfef42906c39c5414b41450cb	741b24edd53906b6	sliced-sha256-8.v2	nvidia-A-3
2260	39cedb69	3.357246	102.387	3.691	1b123ef9fd90bcc6d94811d4127fd7cbe570724e3d0af93ef71f47cc5b4e018c	84ffc2dcc67c7ed784752f68e27be8b64eb5d98cc2ac7e6114f018a329d4551b	ef7649975225353d	sliced-sha256-8.v2	nvidia-A-3
2261	39cec422	3.436344	101.377	3.683	dbbfbd3b71e6f02156dfc1b87983578e3a0242dcbb961e0021816cf49387dc80	0aa8136422f1377385f7ca6db9176a0a9e3706a23d8c92318e05194f2f076274	278b068470699a00	sliced-sha256-8.v2	nvidia-A-3
2262	39ceacdb	3.357879	100.360	3.702	09995f074078296a7500a7c74cadd2486e3a082e17c3247cd81120172868c45c	50909bdb5d0caebc9d4f2d742e75e7ef25a21e2ecb966241eda3c6847ad94fc6	33aacee8d78d8247	sliced-sha256-8.v2	nvidia-A-3
2263	39ce9593	3.372722	100.010	3.684	f1a75d5a4722ad2111d877ec5c1503269fb1677644b392a229f9536e7aaa534f	018954694d4e6d45ca322969811d88e5458e72f8d5582884cae3af1e6d484b13	c4f97f54d05dadb0	sliced-sha256-8.v2	nvidia-A-3
2264	39ce7e49	3.401423	105.845	5.450	5d2ba8ebcff2e472fd8ae0faa4537966b899f20f874d985ab6d9a0cffca64ecd	f9ff9f3e31de436a53a8e564a2bc74851d52da3b2da0964713163033618576cb	5d4900316f2c8f60	sliced-sha256-8.v2	nvidia-A-3
2265	39ce66ff	3.359886	104.431	5.300	f5d59997b2bfab5442538c97e161a4c58dbbbe5608f9661e4b79a0e74f4d6a5d	5ce013970903582adafafb417ef53aad2abe28caff86ce514aedf256e0e463f1	157a4846076c27c2	sliced-sha256-8.v2	nvidia-A-3
2266	39ce4fb4	3.336595	104.116	5.235	dde3f10c142d0ea3553bbb61ffbf31df8a2646fa92785e3056526719e25535b5	54631faa1c48103b115ea85e8a6da7390b93636ddb435dbf8055796b6510b3f8	3ec3849473b8aa21	sliced-sha256-8.v2	nvidia-A-3
2267	39ce3868	3.296195	106.661	5.054	e400e488396e384a87ffb7b83532344778e0bec364fb0a89d7e29f5b6e948179	50d63d4ef362cc9237aa712c13651f7936f9ec427bf31d78e7e7c8b02145fe8c	c956165c32d0e581	sliced-sha256-8.v2	nvidia-A-3
2268	39ce211b	3.320466	103.650	5.028	700736806354ee4b254aba06f74d7912199aff135064385da34df003f20353c3	088386e87332abdacf8346169c88eae14ac027cf91a46f4ec9a1ec188ccfbd94	574ba363276ad994	sliced-sha256-8.v2	nvidia-A-3
2269	39ce09cd	3.355440	140.946	4.307	dadc4c32a2c58ad0a72798859fcfb08b9c675513f0e0af5f8f9a3658e9567911	be0e9d288b58e158d95374258c0f97309f190fa205780428dcea6a3bb792b680	7e31c0b77b64dc98	sliced-sha256-8.v2	nvidia-A-3
2270	39cdf27e	3.487259	105.510	5.351	314de736b6f6d5f440409303ce125d343997a47fe189cc7ca6fe0dac48682f29	fba7999043f5c57b1d143b225caa8d4f3700f3b5f980f630c3497a19bf7afa1b	1712d6bfe2ec845e	sliced-sha256-8.v2	nvidia-A-3
2271	39cddb2e	3.523290	104.172	5.289	4e20b34450395b487847f29ceda35b4b86b19d43d1ee0482439ddad9ca596e7b	6e0150aaba0cc8f8f293facc3192f70ac51138f0a0419197149409a7f5612d46	e33829d8656d8105	sliced-sha256-8.v2	nvidia-A-3
2272	39cdc3dd	3.573307	104.150	5.236	132c207afbbe8593a4063f5eeee46df7dd8984c8d52cdac7740b7018d0a30416	fb7a74e06af671a367f37b1f7e28aa07667aa87d84be8b680e36275fc9bdd439	ba6d457c174eb5bb	sliced-sha256-8.v2	nvidia-A-3
2273	39cdac8b	3.566567	103.085	4.147	407803ad1b8126a98d9439b1a16a16ebf6ba0b778578cb0cdb853c20221f2f4a	e56f131a0de549e984d5a3d5d0907bc0a2a3a6ac05f177e38840413c8851483b	7ed50f76f02f8474	sliced-sha256-8.v2	nvidia-A-3
2274	39cd9539	3.660657	100.243	3.883	05c5a0a92172ea3c6858843d56a7c3218ee9c22393dfb0c11f769fbbf3429ad5	c6535cadd6017dc604e91ed44696116704439cde2a39fdf22d26a3d1a9d82eb0	2240f921a37529d0	sliced-sha256-8.v2	nvidia-A-3
2275	39cd7de5	3.554605	100.805	3.998	d555e5c420d11dce4cc85068fccfb9bf6345886c9a3d65a5592c4306bb12673f	a3e89c1a07717d633a7edf9845edee1de52dfbb3a0ebe73ef9c9bd5634f1a126	fec7e7ec8a099fcf	sliced-sha256-8.v2	nvidia-A-3
2276	39cd6690	3.542564	101.222	4.008	a288d03883b030ee4aefc3ecd371f3b972521496ba25458659754f2ae4baf1f3	ef0afc634f1d8f2fd34a82ea20962fac34fc52e58a6adba4cdbd9d67a91a3f96	5d2f9dd99dde89ed	sliced-sha256-8.v2	nvidia-A-3
2277	39cd4f3b	3.521389	104.853	5.047	305355a0b6335510f4c21f987333c13f30ef3141d163ce4f5a4e2a0516fd6934	8d009d8729f6652b2c41cc41d3d6b8ae5f3ef70c815722d3cf832fd01766118e	68e009cc12399227	sliced-sha256-8.v2	nvidia-A-3
2278	39cd37e5	3.563146	107.832	4.897	8739d01aef035762f6bb13edcb47178dc3568485706f71b11937bde8f32ca2cd	67c239512e7ee1542d031a85e386eb18a2fc31cc4f33c9e6f60e4a182fd787ad	ec04b23db1ff1f5b	sliced-sha256-8.v2	nvidia-A-3
2279	39cd208d	3.486446	103.796	5.013	2227da7a70a351e0180282b2fd000baefed9fda5562bf91befc375ea1ad8ef56	fc76157185c31df1e1f55f0e0551945639fc54288d5d56a6a89fc1eef93c7dcf	3fa254f414a51d13	sliced-sha256-8.v2	nvidia-A-3
2280	39cd0935	3.585994	107.632	5.023	cd19e291b894044c9eadf8b33e006d8508147ecc5a22e4ea7c213a17838eaed1	c2366252140c26c7928406646171816548fdf36ac2db1ff4969c83e70754f312	09ad4e04aa88a155	sliced-sha256-8.v2	nvidia-A-3
2281	39ccf1dc	3.518885	103.405	4.736	bc602c1c25421845c15a244934f8d302c18a555527eeadd207e753de07c3152c	3a41b5f8a37922cb9f84e8d09de4df3defb8375342ee21890c4ab9de5bbfd366	43732658243ca676	sliced-sha256-8.v2	nvidia-A-3
2282	39ccda82	3.544591	106.350	5.108	8089d404f8697d8fd0f7674db4e0956a0ee7a5b046a311f76e17483c53fafbbe	e6b80aab286c94cce96e7a3a578f0b5b513a16d68bd996064d73dcc0e5c01d54	e877abc16036ccbc	sliced-sha256-8.v2	nvidia-A-3
2283	39ccc327	3.509702	101.738	3.925	9c15f9a0e939b90afcc666b29cee7da81cac84007dcc29d16945e16298bec48c	e8759d9fa3e6a00da0ef6820f7523bd6e1dec90e1bcb7fa21264874818797093	7aad174ec27b5552	sliced-sha256-8.v2	nvidia-A-3
2284	39ccabcb	3.516790	101.927	3.877	9dcbe0dff45d8770ab9957634a44991adac70094281f14f5d65b4682e52fb1b8	61b6aea57a991b6597da0dbbfffa8316c7e0852925bf26f28601e6e555d82592	57275d363ca3f441	sliced-sha256-8.v2	nvidia-A-3
2285	39cc946e	3.522469	103.384	4.988	298d9267c749494c5ea889ce8a2ac1aede38c433f875a339733f5013a2c24dd8	149e5c857b7811e9334f5f345c9bdc3f227a6cf2278ccb897c53610b2947f261	efa5fe234b61ac44	sliced-sha256-8.v2	nvidia-A-3
2286	39cc7d10	3.557393	100.443	3.761	fd071fa099c07334f65b58c4121f572e6c2f6530f6ae9a41e092a24d7541af0c	d050115e108593d531f7e6b22883e12e7340f1e056c83a354f5111a8b45942bb	e692e342e5739a71	sliced-sha256-8.v2	nvidia-A-3
2287	39cc65b1	3.554301	101.871	4.392	62ea875ad535a3586ff0061b6bb6d8eef23c2c7b962088b1c8e593bf2c4c598a	f16d7a2d17a533c3bac64290e28c3012ce80f96eb452724aa4b112b94358f850	56f6e6716efdced7	sliced-sha256-8.v2	nvidia-A-3
2288	39cc4e52	3.568749	103.620	4.206	c967ff2144b859b231748dfa18d471890a268f611849aa299d26b588a2306354	dc8ca8896b258fca1ab98449b907608be23bf6d9bf699ce5dac215213a7801e9	3db348b0c09fd194	sliced-sha256-8.v2	nvidia-A-3
2289	39cc36f1	3.504934	101.092	4.230	eff745b169d33c775239f907885ab92e665f395e3d39cce1b6a225285844b619	d81a9578197cfdf43e791a58281e831d11a66f81aa59c44dc190000d00631c78	9e901e9f01941592	sliced-sha256-8.v2	nvidia-A-3
2290	39cc1f90	3.577927	101.445	4.206	12cf3776406cc789884635d4406286fe8e64262cdd90900e5e2e00bf968f50bf	bbd3940eb2ae3fbd85b1bfd75c12a8473c7afa7f08304af902daca431aa633dd	769d598a329ef72e	sliced-sha256-8.v2	nvidia-A-3
2291	39cc082e	3.545024	103.259	4.099	93b543fded559785029057dc45ba9533268fe49087035bd93a71e68960237e50	65f5e904536237cb3b3c6ec7e57185db2a3906ec02d5ed18fd9a287fa0f7177b	a2ca57dbfd9f3441	sliced-sha256-8.v2	nvidia-A-3
2292	39cbf0cb	3.560608	101.103	4.067	2202d48e4bcf76f12a5bfc0e25fffc0250a317518cfb6c3b6531f8bf499e53bb	03d6bc806d9844f1d01efbec5f595675c63b602e7813356a84c65d710f362a23	27fe93d0afb9955b	sliced-sha256-8.v2	nvidia-A-3
2293	39cbd967	3.511040	100.858	4.004	66ae99b08115d126d1f7b3c615e09c0b919d734cd099aff27299cb9a888c79df	59e7d245b330cc1a48a2c2cdb0e52030d1a12f9bad850ab93146b39c45047dec	5160dae18975fac4	sliced-sha256-8.v2	nvidia-A-3
