NOTE: column cpu-apple-m4 is a CPU column: cpu_model='Apple M4' column=cpu families=['_mojolearn_core_host', '_mojolearn_solver_host', '_mojolearn_trees_host'] commit=6796ceff932391adeaea8d788a6c5230ddfacf53
| lane/fixture                 | verdict    | apple-m4         | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-gfx942       | cpu-apple-m4     |
| pca/wide                     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/base                  | infer  | IDENTICAL x3 | 3eb3a2ab621fbb97 | 3eb3a2ab621fbb97 | 3eb3a2ab621fbb97 | (not run)        |
| radius/base                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/denormal              | infer  | IDENTICAL x3 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 | (not run)        |
| radius/denormal              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/denormal_ftz          | infer  | IDENTICAL x3 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 | (not run)        |
| radius/denormal_ftz          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/dupes                 | infer  | IDENTICAL x3 | 469e7731aa72a0fd | 469e7731aa72a0fd | 469e7731aa72a0fd | (not run)        |
| radius/dupes                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/hashed                | infer  | IDENTICAL x3 | 362bee6da9e01a6a | 362bee6da9e01a6a | 362bee6da9e01a6a | (not run)        |
| radius/hashed                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/negative              | infer  | IDENTICAL x3 | 9a8506316edc0a0a | 9a8506316edc0a0a | 9a8506316edc0a0a | (not run)        |
| radius/negative              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/odd                   | infer  | IDENTICAL x3 | ef0450b6bc48f488 | ef0450b6bc48f488 | ef0450b6bc48f488 | (not run)        |
| radius/odd                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/ties                  | infer  | IDENTICAL x3 | 5f3eec45e2afb437 | 5f3eec45e2afb437 | 5f3eec45e2afb437 | (not run)        |
| radius/ties                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/wide                  | infer  | IDENTICAL x3 | 2561486a5ba9ea00 | 2561486a5ba9ea00 | 2561486a5ba9ea00 | (not run)        |
| radius/wide                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| rf-clf/base                  | infer  | IDENTICAL x3 | 3b30324dc0a909d3 | 3b30324dc0a909d3 | 3b30324dc0a909d3 | (not run)        |
| rf-clf/base                  | model  | IDENTICAL x3 | ed1592a2b0ab1658 | ed1592a2b0ab1658 | ed1592a2b0ab1658 | (not run)        |
| rf-clf/denormal              | infer  | IDENTICAL x3 | 1f873a2912989c6e | 1f873a2912989c6e | 1f873a2912989c6e | (not run)        |
| rf-clf/denormal              | model  | IDENTICAL x3 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 | (not run)        |
| rf-clf/denormal_ftz          | infer  | IDENTICAL x3 | 1f873a2912989c6e | 1f873a2912989c6e | 1f873a2912989c6e | (not run)        |
| rf-clf/denormal_ftz          | model  | IDENTICAL x3 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 | (not run)        |
| rf-clf/dupes                 | infer  | IDENTICAL x3 | f7836c254af7cb78 | f7836c254af7cb78 | f7836c254af7cb78 | (not run)        |
| rf-clf/dupes                 | model  | IDENTICAL x3 | a481d93b96bec8af | a481d93b96bec8af | a481d93b96bec8af | (not run)        |
| rf-clf/hashed                | infer  | IDENTICAL x3 | 95452dea53316b5c | 95452dea53316b5c | 95452dea53316b5c | (not run)        |
| rf-clf/hashed                | model  | IDENTICAL x3 | 4acba627d01b9da9 | 4acba627d01b9da9 | 4acba627d01b9da9 | (not run)        |
| rf-clf/negative              | infer  | IDENTICAL x3 | a8494465884e646a | a8494465884e646a | a8494465884e646a | (not run)        |
| rf-clf/negative              | model  | IDENTICAL x3 | 58fcd13c13e9de79 | 58fcd13c13e9de79 | 58fcd13c13e9de79 | (not run)        |
| rf-clf/odd                   | infer  | IDENTICAL x3 | e067dff805be210f | e067dff805be210f | e067dff805be210f | (not run)        |
| rf-clf/odd                   | model  | IDENTICAL x3 | 2b4df5c88d1f8be8 | 2b4df5c88d1f8be8 | 2b4df5c88d1f8be8 | (not run)        |
| rf-clf/ties                  | infer  | IDENTICAL x3 | 122d0397afe9bc84 | 122d0397afe9bc84 | 122d0397afe9bc84 | (not run)        |
| rf-clf/ties                  | model  | IDENTICAL x3 | 2d8da1cf56084257 | 2d8da1cf56084257 | 2d8da1cf56084257 | (not run)        |
| rf-clf/wide                  | infer  | IDENTICAL x3 | 576ce8ec7833b38d | 576ce8ec7833b38d | 576ce8ec7833b38d | (not run)        |
| rf-clf/wide                  | model  | IDENTICAL x3 | 76cb8029f7d6dc47 | 76cb8029f7d6dc47 | 76cb8029f7d6dc47 | (not run)        |
| rf-reg/base                  | infer  | IDENTICAL x3 | 16465c479f279614 | 16465c479f279614 | 16465c479f279614 | (not run)        |
| rf-reg/base                  | model  | IDENTICAL x3 | ee1ec176625ae198 | ee1ec176625ae198 | ee1ec176625ae198 | (not run)        |
| rf-reg/denormal              | infer  | IDENTICAL x3 | f2dbdf86d13054aa | f2dbdf86d13054aa | f2dbdf86d13054aa | (not run)        |
| rf-reg/denormal              | model  | IDENTICAL x3 | 477f1583967a6e80 | 477f1583967a6e80 | 477f1583967a6e80 | (not run)        |
| rf-reg/denormal_ftz          | infer  | IDENTICAL x3 | f2dbdf86d13054aa | f2dbdf86d13054aa | f2dbdf86d13054aa | (not run)        |
| rf-reg/denormal_ftz          | model  | IDENTICAL x3 | 477f1583967a6e80 | 477f1583967a6e80 | 477f1583967a6e80 | (not run)        |
| rf-reg/dupes                 | infer  | IDENTICAL x3 | 76d74b876471a685 | 76d74b876471a685 | 76d74b876471a685 | (not run)        |
| rf-reg/dupes                 | model  | IDENTICAL x3 | 1836f0b40183be27 | 1836f0b40183be27 | 1836f0b40183be27 | (not run)        |
| rf-reg/hashed                | infer  | IDENTICAL x3 | c451d1194f8c47f5 | c451d1194f8c47f5 | c451d1194f8c47f5 | (not run)        |
| rf-reg/hashed                | model  | IDENTICAL x3 | 3ce6c16334ce58a2 | 3ce6c16334ce58a2 | 3ce6c16334ce58a2 | (not run)        |
| rf-reg/negative              | infer  | IDENTICAL x3 | b8e07686422213e6 | b8e07686422213e6 | b8e07686422213e6 | (not run)        |
| rf-reg/negative              | model  | IDENTICAL x3 | 9deda76973ef536f | 9deda76973ef536f | 9deda76973ef536f | (not run)        |
| rf-reg/odd                   | infer  | IDENTICAL x3 | c297fa86d8e8923e | c297fa86d8e8923e | c297fa86d8e8923e | (not run)        |
| rf-reg/odd                   | model  | IDENTICAL x3 | 95f31ab2b2ce0d0e | 95f31ab2b2ce0d0e | 95f31ab2b2ce0d0e | (not run)        |
| rf-reg/ties                  | infer  | IDENTICAL x3 | 9e088d6c6c1bf54b | 9e088d6c6c1bf54b | 9e088d6c6c1bf54b | (not run)        |
| rf-reg/ties                  | model  | IDENTICAL x3 | a35ee93f7a000cbd | a35ee93f7a000cbd | a35ee93f7a000cbd | (not run)        |
| rf-reg/wide                  | infer  | IDENTICAL x3 | 1dddbff05a6645de | 1dddbff05a6645de | 1dddbff05a6645de | (not run)        |
| rf-reg/wide                  | model  | IDENTICAL x3 | f252dc1602084e7d | f252dc1602084e7d | f252dc1602084e7d | (not run)        |
| ridge/base                   | infer  | IDENTICAL x3 | a5a404bb201b0eeb | a5a404bb201b0eeb | a5a404bb201b0eeb | (not run)        |
| ridge/base                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| ridge/denormal               | infer  | IDENTICAL x3 | 4233d399ae41d2e6 | 4233d399ae41d2e6 | 4233d399ae41d2e6 | (not run)        |
| ridge/denormal               | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| ridge/denormal_ftz           | infer  | IDENTICAL x3 | 4233d399ae41d2e6 | 4233d399ae41d2e6 | 4233d399ae41d2e6 | (not run)        |
| ridge/denormal_ftz           | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| ridge/dupes                  | infer  | IDENTICAL x3 | 3e10053ac0b9fbd4 | 3e10053ac0b9fbd4 | 3e10053ac0b9fbd4 | (not run)        |
| ridge/dupes                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| ridge/hashed                 | infer  | IDENTICAL x3 | 1f692bf67099df47 | 1f692bf67099df47 | 1f692bf67099df47 | (not run)        |
| ridge/hashed                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| ridge/negative               | infer  | IDENTICAL x3 | 174ab0d4049ee591 | 174ab0d4049ee591 | 174ab0d4049ee591 | (not run)        |
| ridge/negative               | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| ridge/odd                    | infer  | IDENTICAL x3 | 83420de0d62b5c95 | 83420de0d62b5c95 | 83420de0d62b5c95 | (not run)        |
| ridge/odd                    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| ridge/ties                   | infer  | IDENTICAL x3 | d23a652e5f82906f | d23a652e5f82906f | d23a652e5f82906f | (not run)        |
| ridge/ties                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| ridge/wide                   | infer  | IDENTICAL x3 | cc8d5d1192f32b52 | cc8d5d1192f32b52 | cc8d5d1192f32b52 | (not run)        |
| ridge/wide                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| samba/base                   | infer  | IDENTICAL x3 | 77db10c414ebd846 | 77db10c414ebd846 | 77db10c414ebd846 | (not run)        |
| samba/base                   | model  | IDENTICAL x3 | 90a8e921c00df8ff | 90a8e921c00df8ff | 90a8e921c00df8ff | (not run)        |
| samba/denormal               | infer  | IDENTICAL x3 | ca618a38cf786fa4 | ca618a38cf786fa4 | ca618a38cf786fa4 | (not run)        |
| samba/denormal               | model  | IDENTICAL x3 | 9b926a0504b7c01c | 9b926a0504b7c01c | 9b926a0504b7c01c | (not run)        |
| samba/denormal_ftz           | infer  | IDENTICAL x3 | b728af86ccc442fb | b728af86ccc442fb | b728af86ccc442fb | (not run)        |
| samba/denormal_ftz           | model  | IDENTICAL x3 | bd488516df3496e1 | bd488516df3496e1 | bd488516df3496e1 | (not run)        |
| samba/dupes                  | infer  | IDENTICAL x3 | 3bb2585d8a536f77 | 3bb2585d8a536f77 | 3bb2585d8a536f77 | (not run)        |
| samba/dupes                  | model  | IDENTICAL x3 | 15623f9e3561b08e | 15623f9e3561b08e | 15623f9e3561b08e | (not run)        |
| samba/hashed                 | infer  | IDENTICAL x3 | b0b897d724d5a625 | b0b897d724d5a625 | b0b897d724d5a625 | (not run)        |
| samba/hashed                 | model  | IDENTICAL x3 | a81db6be2121ada9 | a81db6be2121ada9 | a81db6be2121ada9 | (not run)        |
| samba/negative               | infer  | IDENTICAL x3 | 3a11eda41792501b | 3a11eda41792501b | 3a11eda41792501b | (not run)        |
| samba/negative               | model  | IDENTICAL x3 | 33177631f26b3382 | 33177631f26b3382 | 33177631f26b3382 | (not run)        |
| samba/odd                    | infer  | IDENTICAL x3 | 77db10c414ebd846 | 77db10c414ebd846 | 77db10c414ebd846 | (not run)        |
| samba/odd                    | model  | IDENTICAL x3 | 90a8e921c00df8ff | 90a8e921c00df8ff | 90a8e921c00df8ff | (not run)        |
| samba/ties                   | infer  | IDENTICAL x3 | a777e99f0a27b647 | a777e99f0a27b647 | a777e99f0a27b647 | (not run)        |
| samba/ties                   | model  | IDENTICAL x3 | ad91736bb0708043 | ad91736bb0708043 | ad91736bb0708043 | (not run)        |
| samba/wide                   | infer  | IDENTICAL x3 | a9c9aafd145646b1 | a9c9aafd145646b1 | a9c9aafd145646b1 | (not run)        |
| samba/wide                   | model  | IDENTICAL x3 | e15ef4939fc6ad3d | e15ef4939fc6ad3d | e15ef4939fc6ad3d | (not run)        |
| spectral/base                | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | (not run)        |
| spectral/base                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| spectral/denormal            | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | (not run)        |
| spectral/denormal            | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| spectral/denormal_ftz        | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | (not run)        |
| spectral/denormal_ftz        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| spectral/dupes               | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | (not run)        |
| spectral/dupes               | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| spectral/hashed              | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | (not run)        |
| spectral/hashed              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| spectral/negative            | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | (not run)        |
| spectral/negative            | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| spectral/odd                 | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | (not run)        |
| spectral/odd                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| spectral/ties                | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | (not run)        |
| spectral/ties                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| spectral/wide                | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | (not run)        |
| spectral/wide                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| standard-scaler/base         | infer  | IDENTICAL x3 | fa0fbdef7ccae250 | fa0fbdef7ccae250 | fa0fbdef7ccae250 | (not run)        |
| standard-scaler/base         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| standard-scaler/denormal     | infer  | IDENTICAL x3 | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c | (not run)        |
| standard-scaler/denormal     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| standard-scaler/denormal_ftz | infer  | IDENTICAL x3 | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c | (not run)        |
| standard-scaler/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| standard-scaler/dupes        | infer  | IDENTICAL x3 | 89d88a83a11d2485 | 89d88a83a11d2485 | 89d88a83a11d2485 | (not run)        |
| standard-scaler/dupes        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| standard-scaler/hashed       | infer  | IDENTICAL x3 | fc7e9239e772ec64 | fc7e9239e772ec64 | fc7e9239e772ec64 | (not run)        |
| standard-scaler/hashed       | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| standard-scaler/negative     | infer  | IDENTICAL x3 | bd2b7e506db725c8 | bd2b7e506db725c8 | bd2b7e506db725c8 | (not run)        |
| standard-scaler/negative     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| standard-scaler/odd          | infer  | IDENTICAL x3 | 6a7a884532f89e93 | 6a7a884532f89e93 | 6a7a884532f89e93 | (not run)        |
| standard-scaler/odd          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| standard-scaler/ties         | infer  | IDENTICAL x3 | 4c66195589867f60 | 4c66195589867f60 | 4c66195589867f60 | (not run)        |
| standard-scaler/ties         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| standard-scaler/wide         | infer  | IDENTICAL x3 | 3e17d9ac3db242ba | 3e17d9ac3db242ba | 3e17d9ac3db242ba | (not run)        |
| standard-scaler/wide         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svc/base                     | infer  | IDENTICAL x3 | 4aee3fcc51c4761e | 4aee3fcc51c4761e | 4aee3fcc51c4761e | (not run)        |
| svc/base                     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svc/denormal                 | infer  | IDENTICAL x3 | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e | (not run)        |
| svc/denormal                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svc/denormal_ftz             | infer  | IDENTICAL x3 | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e | (not run)        |
| svc/denormal_ftz             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svc/dupes                    | infer  | IDENTICAL x3 | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b | (not run)        |
| svc/dupes                    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svc/hashed                   | infer  | IDENTICAL x3 | 94cb46a9aa6a811c | 94cb46a9aa6a811c | 94cb46a9aa6a811c | (not run)        |
| svc/hashed                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svc/negative                 | infer  | IDENTICAL x3 | 685bebcb29a0cf8c | 685bebcb29a0cf8c | 685bebcb29a0cf8c | (not run)        |
| svc/negative                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svc/odd                      | infer  | IDENTICAL x3 | acd970db5a3ae605 | acd970db5a3ae605 | acd970db5a3ae605 | (not run)        |
| svc/odd                      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svc/ties                     | infer  | IDENTICAL x3 | e400ffe98db4b786 | e400ffe98db4b786 | e400ffe98db4b786 | (not run)        |
| svc/ties                     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svc/wide                     | infer  | IDENTICAL x3 | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb | (not run)        |
| svc/wide                     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svr/base                     | infer  | IDENTICAL x3 | 021831e9ffd2bb9d | 021831e9ffd2bb9d | 021831e9ffd2bb9d | (not run)        |
| svr/base                     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svr/denormal                 | infer  | IDENTICAL x3 | 13643cd05c4a641d | 13643cd05c4a641d | 13643cd05c4a641d | (not run)        |
| svr/denormal                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svr/denormal_ftz             | infer  | IDENTICAL x3 | 13643cd05c4a641d | 13643cd05c4a641d | 13643cd05c4a641d | (not run)        |
| svr/denormal_ftz             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svr/dupes                    | infer  | IDENTICAL x3 | 2d84831c33ef58e0 | 2d84831c33ef58e0 | 2d84831c33ef58e0 | (not run)        |
| svr/dupes                    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svr/hashed                   | infer  | IDENTICAL x3 | 6ea59f77ab4b672a | 6ea59f77ab4b672a | 6ea59f77ab4b672a | (not run)        |
| svr/hashed                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svr/negative                 | infer  | IDENTICAL x3 | 9815b80b4546e3a3 | 9815b80b4546e3a3 | 9815b80b4546e3a3 | (not run)        |
| svr/negative                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svr/odd                      | infer  | IDENTICAL x3 | 7a2173bef2f1dcbe | 7a2173bef2f1dcbe | 7a2173bef2f1dcbe | (not run)        |
| svr/odd                      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svr/ties                     | infer  | IDENTICAL x3 | 0a371cbfd4cbe5c1 | 0a371cbfd4cbe5c1 | 0a371cbfd4cbe5c1 | (not run)        |
| svr/ties                     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| svr/wide                     | infer  | IDENTICAL x3 | 62661f1f0efa01f4 | 62661f1f0efa01f4 | 62661f1f0efa01f4 | (not run)        |
| svr/wide                     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| transformer/base             | infer  | IDENTICAL x3 | d658bafd272776e1 | d658bafd272776e1 | d658bafd272776e1 | (not run)        |
| transformer/base             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| transformer/denormal         | infer  | IDENTICAL x3 | 2dd718be6601b4be | 2dd718be6601b4be | 2dd718be6601b4be | (not run)        |
| transformer/denormal         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| transformer/denormal_ftz     | infer  | IDENTICAL x3 | 2dd718be6601b4be | 2dd718be6601b4be | 2dd718be6601b4be | (not run)        |
| transformer/denormal_ftz     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| transformer/dupes            | infer  | IDENTICAL x3 | cc0485bd3463891b | cc0485bd3463891b | cc0485bd3463891b | (not run)        |
| transformer/dupes            | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| transformer/hashed           | infer  | IDENTICAL x3 | 33aa6df81aac0bcd | 33aa6df81aac0bcd | 33aa6df81aac0bcd | (not run)        |
| transformer/hashed           | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| transformer/negative         | infer  | IDENTICAL x3 | 0804b57610d9b1f5 | 0804b57610d9b1f5 | 0804b57610d9b1f5 | (not run)        |
| transformer/negative         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| transformer/odd              | infer  | IDENTICAL x3 | d658bafd272776e1 | d658bafd272776e1 | d658bafd272776e1 | (not run)        |
| transformer/odd              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| transformer/ties             | infer  | IDENTICAL x3 | f222fca146b15f94 | f222fca146b15f94 | f222fca146b15f94 | (not run)        |
| transformer/ties             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| transformer/wide             | infer  | IDENTICAL x3 | 976e818c75ac481c | 976e818c75ac481c | 976e818c75ac481c | (not run)        |
| transformer/wide             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| tsvd/base                    | infer  | IDENTICAL x3 | 36793a22ecfc11d9 | 36793a22ecfc11d9 | 36793a22ecfc11d9 | (not run)        |
| tsvd/base                    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| tsvd/denormal                | infer  | IDENTICAL x3 | fc4af18e4659ab46 | fc4af18e4659ab46 | fc4af18e4659ab46 | (not run)        |
| tsvd/denormal                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| tsvd/denormal_ftz            | infer  | IDENTICAL x3 | fc4af18e4659ab46 | fc4af18e4659ab46 | fc4af18e4659ab46 | (not run)        |
| tsvd/denormal_ftz            | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| tsvd/dupes                   | infer  | IDENTICAL x3 | b20d1e18ded5c227 | b20d1e18ded5c227 | b20d1e18ded5c227 | (not run)        |
| tsvd/dupes                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| tsvd/hashed                  | infer  | IDENTICAL x3 | a253da0a489ff1d7 | a253da0a489ff1d7 | a253da0a489ff1d7 | (not run)        |
| tsvd/hashed                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| tsvd/negative                | infer  | IDENTICAL x3 | 47e1b7225f50fa55 | 47e1b7225f50fa55 | 47e1b7225f50fa55 | (not run)        |
| tsvd/negative                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| tsvd/odd                     | infer  | IDENTICAL x3 | 4ca5ee061209a589 | 4ca5ee061209a589 | 4ca5ee061209a589 | (not run)        |
| tsvd/odd                     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| tsvd/ties                    | infer  | IDENTICAL x3 | 441e224141ca3ef4 | 441e224141ca3ef4 | 441e224141ca3ef4 | (not run)        |
| tsvd/ties                    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| tsvd/wide                    | infer  | IDENTICAL x3 | cef9d6af2957dea2 | cef9d6af2957dea2 | cef9d6af2957dea2 | (not run)        |
| tsvd/wide                    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| umap/base                    | infer  | IDENTICAL x3 | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a | (not run)        |
| umap/base                    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| umap/denormal                | infer  | IDENTICAL x3 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | (not run)        |
| umap/denormal                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| umap/denormal_ftz            | infer  | IDENTICAL x3 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | (not run)        |
| umap/denormal_ftz            | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| umap/dupes                   | infer  | IDENTICAL x3 | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a | (not run)        |
| umap/dupes                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| umap/hashed                  | infer  | IDENTICAL x3 | aa9e7249278630e5 | aa9e7249278630e5 | aa9e7249278630e5 | (not run)        |
| umap/hashed                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| umap/negative                | infer  | IDENTICAL x3 | 96a457e7da0684ae | 96a457e7da0684ae | 96a457e7da0684ae | (not run)        |
| umap/negative                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| umap/odd                     | infer  | IDENTICAL x3 | 4a46872567fef4d1 | 4a46872567fef4d1 | 4a46872567fef4d1 | (not run)        |
| umap/odd                     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| umap/ties                    | infer  | IDENTICAL x3 | cfe8cc2494350a30 | cfe8cc2494350a30 | cfe8cc2494350a30 | (not run)        |
| umap/ties                    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |
| umap/wide                    | infer  | IDENTICAL x3 | 99d9533a655689c9 | 99d9533a655689c9 | 99d9533a655689c9 | (not run)        |
| umap/wide                    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        |

summary (infer/model): IDENTICAL=459, N/A=369
require-columns 4 over ['et-clf', 'et-reg']: OK
