| lane/fixture                 | verdict    | apple-m4         | apple-m4         | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-gfx942       |
| radius/ties                  | infer  | IDENTICAL x3 | (not run)        | 5f3eec45e2afb437 | 5f3eec45e2afb437 | 5f3eec45e2afb437 |
| radius/ties                  | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| radius/wide                  | infer  | IDENTICAL x3 | (not run)        | 2561486a5ba9ea00 | 2561486a5ba9ea00 | 2561486a5ba9ea00 |
| radius/wide                  | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| rf-clf/base                  | infer  | IDENTICAL x3 | (not run)        | 3b30324dc0a909d3 | 3b30324dc0a909d3 | 3b30324dc0a909d3 |
| rf-clf/base                  | model  | IDENTICAL x3 | (not run)        | ed1592a2b0ab1658 | ed1592a2b0ab1658 | ed1592a2b0ab1658 |
| rf-clf/denormal              | infer  | IDENTICAL x3 | (not run)        | 1f873a2912989c6e | 1f873a2912989c6e | 1f873a2912989c6e |
| rf-clf/denormal              | model  | IDENTICAL x3 | (not run)        | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 |
| rf-clf/denormal_ftz          | infer  | IDENTICAL x3 | (not run)        | 1f873a2912989c6e | 1f873a2912989c6e | 1f873a2912989c6e |
| rf-clf/denormal_ftz          | model  | IDENTICAL x3 | (not run)        | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 | ba7e1f6d84593ce4 |
| rf-clf/dupes                 | infer  | IDENTICAL x3 | (not run)        | f7836c254af7cb78 | f7836c254af7cb78 | f7836c254af7cb78 |
| rf-clf/dupes                 | model  | IDENTICAL x3 | (not run)        | a481d93b96bec8af | a481d93b96bec8af | a481d93b96bec8af |
| rf-clf/hashed                | infer  | IDENTICAL x3 | (not run)        | 95452dea53316b5c | 95452dea53316b5c | 95452dea53316b5c |
| rf-clf/hashed                | model  | IDENTICAL x3 | (not run)        | 4acba627d01b9da9 | 4acba627d01b9da9 | 4acba627d01b9da9 |
| rf-clf/negative              | infer  | IDENTICAL x3 | (not run)        | a8494465884e646a | a8494465884e646a | a8494465884e646a |
| rf-clf/negative              | model  | IDENTICAL x3 | (not run)        | 58fcd13c13e9de79 | 58fcd13c13e9de79 | 58fcd13c13e9de79 |
| rf-clf/odd                   | infer  | IDENTICAL x3 | (not run)        | e067dff805be210f | e067dff805be210f | e067dff805be210f |
| rf-clf/odd                   | model  | IDENTICAL x3 | (not run)        | 2b4df5c88d1f8be8 | 2b4df5c88d1f8be8 | 2b4df5c88d1f8be8 |
| rf-clf/ties                  | infer  | IDENTICAL x3 | (not run)        | 122d0397afe9bc84 | 122d0397afe9bc84 | 122d0397afe9bc84 |
| rf-clf/ties                  | model  | IDENTICAL x3 | (not run)        | 2d8da1cf56084257 | 2d8da1cf56084257 | 2d8da1cf56084257 |
| rf-clf/wide                  | infer  | IDENTICAL x3 | (not run)        | 576ce8ec7833b38d | 576ce8ec7833b38d | 576ce8ec7833b38d |
| rf-clf/wide                  | model  | IDENTICAL x3 | (not run)        | 76cb8029f7d6dc47 | 76cb8029f7d6dc47 | 76cb8029f7d6dc47 |
| rf-reg/base                  | infer  | IDENTICAL x3 | (not run)        | 16465c479f279614 | 16465c479f279614 | 16465c479f279614 |
| rf-reg/base                  | model  | IDENTICAL x3 | (not run)        | ee1ec176625ae198 | ee1ec176625ae198 | ee1ec176625ae198 |
| rf-reg/denormal              | infer  | IDENTICAL x3 | (not run)        | f2dbdf86d13054aa | f2dbdf86d13054aa | f2dbdf86d13054aa |
| rf-reg/denormal              | model  | IDENTICAL x3 | (not run)        | 477f1583967a6e80 | 477f1583967a6e80 | 477f1583967a6e80 |
| rf-reg/denormal_ftz          | infer  | IDENTICAL x3 | (not run)        | f2dbdf86d13054aa | f2dbdf86d13054aa | f2dbdf86d13054aa |
| rf-reg/denormal_ftz          | model  | IDENTICAL x3 | (not run)        | 477f1583967a6e80 | 477f1583967a6e80 | 477f1583967a6e80 |
| rf-reg/dupes                 | infer  | IDENTICAL x3 | (not run)        | 76d74b876471a685 | 76d74b876471a685 | 76d74b876471a685 |
| rf-reg/dupes                 | model  | IDENTICAL x3 | (not run)        | 1836f0b40183be27 | 1836f0b40183be27 | 1836f0b40183be27 |
| rf-reg/hashed                | infer  | IDENTICAL x3 | (not run)        | c451d1194f8c47f5 | c451d1194f8c47f5 | c451d1194f8c47f5 |
| rf-reg/hashed                | model  | IDENTICAL x3 | (not run)        | 3ce6c16334ce58a2 | 3ce6c16334ce58a2 | 3ce6c16334ce58a2 |
| rf-reg/negative              | infer  | IDENTICAL x3 | (not run)        | b8e07686422213e6 | b8e07686422213e6 | b8e07686422213e6 |
| rf-reg/negative              | model  | IDENTICAL x3 | (not run)        | 9deda76973ef536f | 9deda76973ef536f | 9deda76973ef536f |
| rf-reg/odd                   | infer  | IDENTICAL x3 | (not run)        | c297fa86d8e8923e | c297fa86d8e8923e | c297fa86d8e8923e |
| rf-reg/odd                   | model  | IDENTICAL x3 | (not run)        | 95f31ab2b2ce0d0e | 95f31ab2b2ce0d0e | 95f31ab2b2ce0d0e |
| rf-reg/ties                  | infer  | IDENTICAL x3 | (not run)        | 9e088d6c6c1bf54b | 9e088d6c6c1bf54b | 9e088d6c6c1bf54b |
| rf-reg/ties                  | model  | IDENTICAL x3 | (not run)        | a35ee93f7a000cbd | a35ee93f7a000cbd | a35ee93f7a000cbd |
| rf-reg/wide                  | infer  | IDENTICAL x3 | (not run)        | 1dddbff05a6645de | 1dddbff05a6645de | 1dddbff05a6645de |
| rf-reg/wide                  | model  | IDENTICAL x3 | (not run)        | f252dc1602084e7d | f252dc1602084e7d | f252dc1602084e7d |
| ridge/base                   | infer  | IDENTICAL x3 | (not run)        | a5a404bb201b0eeb | a5a404bb201b0eeb | a5a404bb201b0eeb |
| ridge/base                   | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| ridge/denormal               | infer  | IDENTICAL x3 | (not run)        | 4233d399ae41d2e6 | 4233d399ae41d2e6 | 4233d399ae41d2e6 |
| ridge/denormal               | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| ridge/denormal_ftz           | infer  | IDENTICAL x3 | (not run)        | 4233d399ae41d2e6 | 4233d399ae41d2e6 | 4233d399ae41d2e6 |
| ridge/denormal_ftz           | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| ridge/dupes                  | infer  | IDENTICAL x3 | (not run)        | 3e10053ac0b9fbd4 | 3e10053ac0b9fbd4 | 3e10053ac0b9fbd4 |
| ridge/dupes                  | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| ridge/hashed                 | infer  | IDENTICAL x3 | (not run)        | 1f692bf67099df47 | 1f692bf67099df47 | 1f692bf67099df47 |
| ridge/hashed                 | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| ridge/negative               | infer  | IDENTICAL x3 | (not run)        | 174ab0d4049ee591 | 174ab0d4049ee591 | 174ab0d4049ee591 |
| ridge/negative               | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| ridge/odd                    | infer  | IDENTICAL x3 | (not run)        | 83420de0d62b5c95 | 83420de0d62b5c95 | 83420de0d62b5c95 |
| ridge/odd                    | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| ridge/ties                   | infer  | IDENTICAL x3 | (not run)        | d23a652e5f82906f | d23a652e5f82906f | d23a652e5f82906f |
| ridge/ties                   | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| ridge/wide                   | infer  | IDENTICAL x3 | (not run)        | cc8d5d1192f32b52 | cc8d5d1192f32b52 | cc8d5d1192f32b52 |
| ridge/wide                   | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| samba/base                   | infer  | IDENTICAL x3 | (not run)        | 77db10c414ebd846 | 77db10c414ebd846 | 77db10c414ebd846 |
| samba/base                   | model  | IDENTICAL x3 | (not run)        | 90a8e921c00df8ff | 90a8e921c00df8ff | 90a8e921c00df8ff |
| samba/denormal               | infer  | IDENTICAL x3 | (not run)        | ca618a38cf786fa4 | ca618a38cf786fa4 | ca618a38cf786fa4 |
| samba/denormal               | model  | IDENTICAL x3 | (not run)        | 9b926a0504b7c01c | 9b926a0504b7c01c | 9b926a0504b7c01c |
| samba/denormal_ftz           | infer  | IDENTICAL x3 | (not run)        | b728af86ccc442fb | b728af86ccc442fb | b728af86ccc442fb |
| samba/denormal_ftz           | model  | IDENTICAL x3 | (not run)        | bd488516df3496e1 | bd488516df3496e1 | bd488516df3496e1 |
| samba/dupes                  | infer  | IDENTICAL x3 | (not run)        | 3bb2585d8a536f77 | 3bb2585d8a536f77 | 3bb2585d8a536f77 |
| samba/dupes                  | model  | IDENTICAL x3 | (not run)        | 15623f9e3561b08e | 15623f9e3561b08e | 15623f9e3561b08e |
| samba/hashed                 | infer  | IDENTICAL x3 | (not run)        | b0b897d724d5a625 | b0b897d724d5a625 | b0b897d724d5a625 |
| samba/hashed                 | model  | IDENTICAL x3 | (not run)        | a81db6be2121ada9 | a81db6be2121ada9 | a81db6be2121ada9 |
| samba/negative               | infer  | IDENTICAL x3 | (not run)        | 3a11eda41792501b | 3a11eda41792501b | 3a11eda41792501b |
| samba/negative               | model  | IDENTICAL x3 | (not run)        | 33177631f26b3382 | 33177631f26b3382 | 33177631f26b3382 |
| samba/odd                    | infer  | IDENTICAL x3 | (not run)        | 77db10c414ebd846 | 77db10c414ebd846 | 77db10c414ebd846 |
| samba/odd                    | model  | IDENTICAL x3 | (not run)        | 90a8e921c00df8ff | 90a8e921c00df8ff | 90a8e921c00df8ff |
| samba/ties                   | infer  | IDENTICAL x3 | (not run)        | a777e99f0a27b647 | a777e99f0a27b647 | a777e99f0a27b647 |
| samba/ties                   | model  | IDENTICAL x3 | (not run)        | ad91736bb0708043 | ad91736bb0708043 | ad91736bb0708043 |
| samba/wide                   | infer  | IDENTICAL x3 | (not run)        | a9c9aafd145646b1 | a9c9aafd145646b1 | a9c9aafd145646b1 |
| samba/wide                   | model  | IDENTICAL x3 | (not run)        | e15ef4939fc6ad3d | e15ef4939fc6ad3d | e15ef4939fc6ad3d |
| spectral/base                | infer  | N/A          | (not run)        | n/a:transductive | n/a:transductive | n/a:transductive |
| spectral/base                | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| spectral/denormal            | infer  | N/A          | (not run)        | n/a:transductive | n/a:transductive | n/a:transductive |
| spectral/denormal            | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| spectral/denormal_ftz        | infer  | N/A          | (not run)        | n/a:transductive | n/a:transductive | n/a:transductive |
| spectral/denormal_ftz        | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| spectral/dupes               | infer  | N/A          | (not run)        | n/a:transductive | n/a:transductive | n/a:transductive |
| spectral/dupes               | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| spectral/hashed              | infer  | N/A          | (not run)        | n/a:transductive | n/a:transductive | n/a:transductive |
| spectral/hashed              | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| spectral/negative            | infer  | N/A          | (not run)        | n/a:transductive | n/a:transductive | n/a:transductive |
| spectral/negative            | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| spectral/odd                 | infer  | N/A          | (not run)        | n/a:transductive | n/a:transductive | n/a:transductive |
| spectral/odd                 | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| spectral/ties                | infer  | N/A          | (not run)        | n/a:transductive | n/a:transductive | n/a:transductive |
| spectral/ties                | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| spectral/wide                | infer  | N/A          | (not run)        | n/a:transductive | n/a:transductive | n/a:transductive |
| spectral/wide                | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| standard-scaler/base         | infer  | IDENTICAL x3 | (not run)        | fa0fbdef7ccae250 | fa0fbdef7ccae250 | fa0fbdef7ccae250 |
| standard-scaler/base         | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| standard-scaler/denormal     | infer  | IDENTICAL x3 | (not run)        | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c |
| standard-scaler/denormal     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| standard-scaler/denormal_ftz | infer  | IDENTICAL x3 | (not run)        | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c |
| standard-scaler/denormal_ftz | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| standard-scaler/dupes        | infer  | IDENTICAL x3 | (not run)        | 89d88a83a11d2485 | 89d88a83a11d2485 | 89d88a83a11d2485 |
| standard-scaler/dupes        | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| standard-scaler/hashed       | infer  | IDENTICAL x3 | (not run)        | fc7e9239e772ec64 | fc7e9239e772ec64 | fc7e9239e772ec64 |
| standard-scaler/hashed       | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| standard-scaler/negative     | infer  | IDENTICAL x3 | (not run)        | bd2b7e506db725c8 | bd2b7e506db725c8 | bd2b7e506db725c8 |
| standard-scaler/negative     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| standard-scaler/odd          | infer  | IDENTICAL x3 | (not run)        | 6a7a884532f89e93 | 6a7a884532f89e93 | 6a7a884532f89e93 |
| standard-scaler/odd          | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| standard-scaler/ties         | infer  | IDENTICAL x3 | (not run)        | 4c66195589867f60 | 4c66195589867f60 | 4c66195589867f60 |
| standard-scaler/ties         | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| standard-scaler/wide         | infer  | IDENTICAL x3 | (not run)        | 3e17d9ac3db242ba | 3e17d9ac3db242ba | 3e17d9ac3db242ba |
| standard-scaler/wide         | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svc/base                     | infer  | IDENTICAL x3 | (not run)        | 4aee3fcc51c4761e | 4aee3fcc51c4761e | 4aee3fcc51c4761e |
| svc/base                     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svc/denormal                 | infer  | IDENTICAL x3 | (not run)        | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e |
| svc/denormal                 | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svc/denormal_ftz             | infer  | IDENTICAL x3 | (not run)        | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e |
| svc/denormal_ftz             | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svc/dupes                    | infer  | IDENTICAL x3 | (not run)        | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b |
| svc/dupes                    | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svc/hashed                   | infer  | IDENTICAL x3 | (not run)        | 94cb46a9aa6a811c | 94cb46a9aa6a811c | 94cb46a9aa6a811c |
| svc/hashed                   | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svc/negative                 | infer  | IDENTICAL x3 | (not run)        | 685bebcb29a0cf8c | 685bebcb29a0cf8c | 685bebcb29a0cf8c |
| svc/negative                 | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svc/odd                      | infer  | IDENTICAL x3 | (not run)        | acd970db5a3ae605 | acd970db5a3ae605 | acd970db5a3ae605 |
| svc/odd                      | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svc/ties                     | infer  | IDENTICAL x3 | (not run)        | e400ffe98db4b786 | e400ffe98db4b786 | e400ffe98db4b786 |
| svc/ties                     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svc/wide                     | infer  | IDENTICAL x3 | (not run)        | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb |
| svc/wide                     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svr/base                     | infer  | IDENTICAL x3 | (not run)        | 021831e9ffd2bb9d | 021831e9ffd2bb9d | 021831e9ffd2bb9d |
| svr/base                     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svr/denormal                 | infer  | IDENTICAL x3 | (not run)        | 13643cd05c4a641d | 13643cd05c4a641d | 13643cd05c4a641d |
| svr/denormal                 | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svr/denormal_ftz             | infer  | IDENTICAL x3 | (not run)        | 13643cd05c4a641d | 13643cd05c4a641d | 13643cd05c4a641d |
| svr/denormal_ftz             | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svr/dupes                    | infer  | IDENTICAL x3 | (not run)        | 2d84831c33ef58e0 | 2d84831c33ef58e0 | 2d84831c33ef58e0 |
| svr/dupes                    | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svr/hashed                   | infer  | IDENTICAL x3 | (not run)        | 6ea59f77ab4b672a | 6ea59f77ab4b672a | 6ea59f77ab4b672a |
| svr/hashed                   | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svr/negative                 | infer  | IDENTICAL x3 | (not run)        | 9815b80b4546e3a3 | 9815b80b4546e3a3 | 9815b80b4546e3a3 |
| svr/negative                 | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svr/odd                      | infer  | IDENTICAL x3 | (not run)        | 7a2173bef2f1dcbe | 7a2173bef2f1dcbe | 7a2173bef2f1dcbe |
| svr/odd                      | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svr/ties                     | infer  | IDENTICAL x3 | (not run)        | 0a371cbfd4cbe5c1 | 0a371cbfd4cbe5c1 | 0a371cbfd4cbe5c1 |
| svr/ties                     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| svr/wide                     | infer  | IDENTICAL x3 | (not run)        | 62661f1f0efa01f4 | 62661f1f0efa01f4 | 62661f1f0efa01f4 |
| svr/wide                     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/base             | infer  | IDENTICAL x3 | (not run)        | d658bafd272776e1 | d658bafd272776e1 | d658bafd272776e1 |
| transformer/base             | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/denormal         | infer  | IDENTICAL x3 | (not run)        | 2dd718be6601b4be | 2dd718be6601b4be | 2dd718be6601b4be |
| transformer/denormal         | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/denormal_ftz     | infer  | IDENTICAL x3 | (not run)        | 2dd718be6601b4be | 2dd718be6601b4be | 2dd718be6601b4be |
| transformer/denormal_ftz     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/dupes            | infer  | IDENTICAL x3 | (not run)        | cc0485bd3463891b | cc0485bd3463891b | cc0485bd3463891b |
| transformer/dupes            | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/hashed           | infer  | IDENTICAL x3 | (not run)        | 33aa6df81aac0bcd | 33aa6df81aac0bcd | 33aa6df81aac0bcd |
| transformer/hashed           | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/negative         | infer  | IDENTICAL x3 | (not run)        | 0804b57610d9b1f5 | 0804b57610d9b1f5 | 0804b57610d9b1f5 |
| transformer/negative         | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/odd              | infer  | IDENTICAL x3 | (not run)        | d658bafd272776e1 | d658bafd272776e1 | d658bafd272776e1 |
| transformer/odd              | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/ties             | infer  | IDENTICAL x3 | (not run)        | f222fca146b15f94 | f222fca146b15f94 | f222fca146b15f94 |
| transformer/ties             | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| transformer/wide             | infer  | IDENTICAL x3 | (not run)        | 976e818c75ac481c | 976e818c75ac481c | 976e818c75ac481c |
| transformer/wide             | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| tsvd/base                    | infer  | IDENTICAL x3 | (not run)        | 36793a22ecfc11d9 | 36793a22ecfc11d9 | 36793a22ecfc11d9 |
| tsvd/base                    | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| tsvd/denormal                | infer  | IDENTICAL x3 | (not run)        | fc4af18e4659ab46 | fc4af18e4659ab46 | fc4af18e4659ab46 |
| tsvd/denormal                | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| tsvd/denormal_ftz            | infer  | IDENTICAL x3 | (not run)        | fc4af18e4659ab46 | fc4af18e4659ab46 | fc4af18e4659ab46 |
| tsvd/denormal_ftz            | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| tsvd/dupes                   | infer  | IDENTICAL x3 | (not run)        | b20d1e18ded5c227 | b20d1e18ded5c227 | b20d1e18ded5c227 |
| tsvd/dupes                   | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| tsvd/hashed                  | infer  | IDENTICAL x3 | (not run)        | a253da0a489ff1d7 | a253da0a489ff1d7 | a253da0a489ff1d7 |
| tsvd/hashed                  | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| tsvd/negative                | infer  | IDENTICAL x3 | (not run)        | 47e1b7225f50fa55 | 47e1b7225f50fa55 | 47e1b7225f50fa55 |
| tsvd/negative                | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| tsvd/odd                     | infer  | IDENTICAL x3 | (not run)        | 4ca5ee061209a589 | 4ca5ee061209a589 | 4ca5ee061209a589 |
| tsvd/odd                     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| tsvd/ties                    | infer  | IDENTICAL x3 | (not run)        | 441e224141ca3ef4 | 441e224141ca3ef4 | 441e224141ca3ef4 |
| tsvd/ties                    | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| tsvd/wide                    | infer  | IDENTICAL x3 | (not run)        | cef9d6af2957dea2 | cef9d6af2957dea2 | cef9d6af2957dea2 |
| tsvd/wide                    | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| umap/base                    | infer  | IDENTICAL x3 | (not run)        | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a |
| umap/base                    | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| umap/denormal                | infer  | IDENTICAL x3 | (not run)        | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 |
| umap/denormal                | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| umap/denormal_ftz            | infer  | IDENTICAL x3 | (not run)        | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 |
| umap/denormal_ftz            | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| umap/dupes                   | infer  | IDENTICAL x3 | (not run)        | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a |
| umap/dupes                   | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| umap/hashed                  | infer  | IDENTICAL x3 | (not run)        | aa9e7249278630e5 | aa9e7249278630e5 | aa9e7249278630e5 |
| umap/hashed                  | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| umap/negative                | infer  | IDENTICAL x3 | (not run)        | 96a457e7da0684ae | 96a457e7da0684ae | 96a457e7da0684ae |
| umap/negative                | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| umap/odd                     | infer  | IDENTICAL x3 | (not run)        | 4a46872567fef4d1 | 4a46872567fef4d1 | 4a46872567fef4d1 |
| umap/odd                     | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| umap/ties                    | infer  | IDENTICAL x3 | (not run)        | cfe8cc2494350a30 | cfe8cc2494350a30 | cfe8cc2494350a30 |
| umap/ties                    | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| umap/wide                    | infer  | IDENTICAL x3 | (not run)        | 99d9533a655689c9 | 99d9533a655689c9 | 99d9533a655689c9 |
| umap/wide                    | model  | N/A          | (not run)        | n/a:no-save      | n/a:no-save      | n/a:no-save      |

summary (infer/model): IDENTICAL=459, N/A=351, ONE-COLUMN=18
