step	lr_f32_hex	loss_mean	seconds	hash_seconds	state_sha256	gradient_sha256	losses_sha256_16	hash_scheme	label
488	3a1c694d	4.547814	19.510	7.174	996cf7200066a82ccc773145549e5e6027982329875cc221ce1a9e2126936bfb	17dd329f2e3a3a9732bcb34c208668cd247a34215f6b6e63876104257225d739	a9d2972dc9217a65	sliced-sha256-8.v2	nvidia-A-1
489	3a1c676b	4.562254	19.498	6.592	1939abb239720dbc538560ad70e96302f7c8564b5d5fd04f4ee577b0f70e9893	9d3ef18410a7a8ed399748848073929eacea5d9e2e7cae6dd4c480004e57926a	a5ed009098ff38d0	sliced-sha256-8.v2	nvidia-A-1
490	3a1c6587	4.543536	19.488	7.340	ac4728bbb6b920f54118e7d78a2e8d4c91f71f116df491205727373e93a6b4ed	4e61bb055e421ba1781635cfba51444728889e73aa590a0d01187596a9e67bd6	b9fc04698d36daf7	sliced-sha256-8.v2	nvidia-A-1
491	3a1c63a1	4.497027	19.488	7.077	46774aa3aa9cfb1a87a7185be2a63f25ed520f6b0ec367f7104e60c73015ed09	c30e74031061fceda7d43172a261fa9309497119ecf357db567e0960dd27e08a	8de12a08301ed37c	sliced-sha256-8.v2	nvidia-A-1
492	3a1c61b9	4.494415	19.494	6.860	65c1b87d625994007b2e4d5157ed7be6836f8a748c0854000af2fd477b9a61a3	28a59c29a465106a3fd4268f2e888858912ab88201f2202857d74d4ad2c164a5	8dad1493af21cdc7	sliced-sha256-8.v2	nvidia-A-1
493	3a1c5fcf	4.500051	19.493	6.678	7d4001ad0778a09649c25e3b06300680e2b2fd1ab5c6b15b0fb162429a2dacb0	7fc3e33412809ce67763b395a4e77e19a4d591f7330103f8d28d7715a92a81f4	8e332fa51a2b4446	sliced-sha256-8.v2	nvidia-A-1
494	3a1c5de3	4.488156	19.503	7.456	4ad69fdd7bdadabef979f6da9ce1ebfa8541c3b0f77d4cb2d8b176cbca29cd0f	346fc4bbc310c3eaaacabb79ebd6bc8c8c376f45e3c463da72e3bdefc3a8b453	3b93f5a35fa4ef9e	sliced-sha256-8.v2	nvidia-A-1
495	3a1c5bf5	4.538307	19.577	7.048	3ef2c7fdb9c655a38ae55a669ad00761a78e42cfafa1a2fcced1b53a0877ad2a	8a0fccf9d1d3a00fdf35b4c28035307c667b7d39ac034a56fa425a8ccb2583de	fe59d202ec66c3b6	sliced-sha256-8.v2	nvidia-A-1
496	3a1c5a05	4.488165	19.497	6.745	39bc6824bfd77c09bbb8d6a99b16ed753c220499c1ab63226bd421f245986eae	4f318ea47b97f4728f45d83e6f8d96e947fb7fc397688781348e689f828ed2c7	5940a9ec2384c0b8	sliced-sha256-8.v2	nvidia-A-1
497	3a1c5813	4.470227	19.510	6.963	dfdbc4a57d1a5d6805530ef972e13cd8e484f20065e74e9abd1189995fee9012	f0da43094d3d1fb1f523a09f5d9a438041dfa5ac0f4aeea65a7fc6fc16af941c	32893198260d94d2	sliced-sha256-8.v2	nvidia-A-1
498	3a1c561f	4.491327	19.542	7.290	350483dfc7eabf83d966da9643d7a86872e8a98096dbfa4d7662da21f4ba74e0	7d6e45bc6b1f58a75c44400edfa96c8f5d78ad0a04c7f9049420a2b9487a9fa2	814e9e3fd717f95b	sliced-sha256-8.v2	nvidia-A-1
499	3a1c5429	4.462457	19.497	9.525	9a02bb7626315dc2dd88c26fc747b81d44f2531ddd9f0321819ee5f43b0a4679	cb5d7a5a7c76fb60469ad1b610ae00eb7877a4eb0f1996080f2708702ca864c1	488bb6dde8143b81	sliced-sha256-8.v2	nvidia-A-1
500	3a1c5232	4.500803	19.548	7.452	c025e90d5f9da454158196845ba45c13dc8504db875c4f8b25b25d8178b21367	32dd628b4180fc07aa0cc7b9f28f24c7fb83d0e1d0a97b6876a0b43bfe1a6315	af79e570f90a1e2d	sliced-sha256-8.v2	nvidia-A-1
501	3a1c5038	4.460759	19.539	7.035	6da14aeb4f0267fe93efd2313d2410e2744a646244bd133a7858a565c2e79f8b	c62d1bd9790c4a7a074c8166905faf48cf55157e5db8ff6b4b2fb1fd32c6bf2a	0a76b1ad67b75941	sliced-sha256-8.v2	nvidia-A-1
502	3a1c4e3c	4.574243	19.503	7.599	2ae9f659d79504c210d036cb290b2885c0362a7e43ac4c20bdea1e6b849fdce0	d641a69ba1fb8077bb7fb3c07211a58954d21f9e87eea25840e331329f1154ae	36018f616e84b5fc	sliced-sha256-8.v2	nvidia-A-1
503	3a1c4c3e	4.634433	19.546	6.627	93fcf5f2ef026b55122dcd5393ef372b7e73bd39a05140513bd63570b08bcd1d	cc2455e68c409db9ffbfa4539a37467c38940b1a987622e309f71e2b0b694ca5	3a0e5447bc0c92b3	sliced-sha256-8.v2	nvidia-A-1
504	3a1c4a3e	4.628359	19.520	6.880	87a694db0034a0f3136537fddad2dfed9a4804eb0a8308f7f52ff322241851d7	9f70ce1df4f996cc6cb2fb7926ac8e7e0d81428fa44c4847c1b30a53ef8f659f	2acc1e2e4af66a09	sliced-sha256-8.v2	nvidia-A-1
505	3a1c483c	4.675656	19.513	6.979	3e6667f29c699051289406ca29876feb51c59fcde004ddde8995d38ed18a2151	a65ce7f22818ced002fbf019c96eb7734937a5decd52dd214f472d0508ff2aed	ddda774e4697893a	sliced-sha256-8.v2	nvidia-A-1
506	3a1c4638	4.631050	19.500	7.737	31f7f6b95d915071099364d5c09c329db42d2fe38c5875f15f26fb67c5dd37b1	128dbff5725393659e6eb02c82346f7eb0fa22e52c977dc5b9e67eea8bed59e7	c5b88a6db4e2ad33	sliced-sha256-8.v2	nvidia-A-1
507	3a1c4432	4.601893	19.500	6.992	2f17bc58d5cfaa56c29898b537592bb5dc54eebb86fb0f21dc7f4de6669d3f1d	7de7858c69e6f1b55fdf8c8df023b3341a41c87d48e942845b4a6de12fa66ec2	a55ee07f460181f8	sliced-sha256-8.v2	nvidia-A-1
508	3a1c422a	4.673205	19.508	6.737	023f0d9c1279c1ec3965bb4b7d705324f30c7c7926e6366bc87853e1dfb972ad	c8028ad44fbed077929f68c081bfb8bd15ac5fe76debcf37b75b5e60649f07fa	978967fb6ae4911d	sliced-sha256-8.v2	nvidia-A-1
509	3a1c4020	4.599802	19.508	6.957	1f8ea30ff97ed48140340040d5480ef9b3f188e34e12b0c3b2ac41275a8276e4	212e0da529e41c2b6331554d6d757c6c90b5d777402c8461680acb6e4c12481a	ba4910e68cdab3e8	sliced-sha256-8.v2	nvidia-A-1
510	3a1c3e14	4.667946	19.515	7.777	1d1755b408e4a60d928497e220bce271343fbb7e379fd1daa64bd69ec287023e	c7b7e13e1a86b02d63ce738ff5e5fa1203ea226076f2d92e77933a2d15333b8c	3af30b3370c6b858	sliced-sha256-8.v2	nvidia-A-1
511	3a1c3c06	4.598513	19.500	7.420	35977a0103fb9d31400e3ed9c815cac80573c165be013952cd41bab710ef4f4c	120d16c3249e4d980f4008ed6d6f22e96418af313c2aa603025e2dd85e785263	73b3d43fb569913d	sliced-sha256-8.v2	nvidia-A-1
512	3a1c39f6	4.612117	19.508	6.936	40f1b3231cfc2cacb27866ffb1f1a72e122dcd765e39c61c2b2c8bd679f17c53	77ba414e4f1a2e6d41c8f4ac04a44dc7d79c879fa1a531c5d664c0384747be14	6dc2796a8dec804a	sliced-sha256-8.v2	nvidia-A-1
513	3a1c37e4	4.634885	19.521	6.799	1cee7aefb4c56758336a132247a02d38c476edf352d3326262d32e97159ce7df	25d3797ed61c2653f44522a1f23f09b39eeb9e02eccdc124da0682e125809edb	7998f1beb21aeebc	sliced-sha256-8.v2	nvidia-A-1
514	3a1c35d0	4.566853	19.547	7.513	e614c520587a4990fbd0c689279b07d954c5bb25a4536536b31609d8a8769b45	6d767d39969bcaadfb35b24b29181c25123569f1038013faf78880f2862be2c5	5ca72f7eb6d2044a	sliced-sha256-8.v2	nvidia-A-1
515	3a1c33ba	4.562375	19.503	7.536	76dbd229b291521e8701f937dc08d639c317b181fdaaa459031a3c9370c15e62	9633d4a96f7ed794f0962a8c9a55856bc22f8b0ca646998c17f0c1d2c1afebb1	c16add59a1a05495	sliced-sha256-8.v2	nvidia-A-1
516	3a1c31a2	4.632095	19.522	6.642	df831afd41f02981d527557c06065bc0df84733e0bb8932c1cccc00733621a16	1d2f3179aa26854e4952937c6ef06fb79c5fcc1bc3a90963c21c137ef154eb46	e6cec2426eb7ba79	sliced-sha256-8.v2	nvidia-A-1
517	3a1c2f88	4.570994	19.518	7.102	09ddfc68875e53d1989e76407a73b0b1bdcf8e105be48e3dbc4c749da7cca7e2	f3fd8c5793b39286c1e9dbf38e60d3e2c4f98212bc34c702985654c8125beda1	6d0ea845fe8ad4f4	sliced-sha256-8.v2	nvidia-A-1
518	3a1c2d6c	4.595330	19.501	6.892	98862c071ec27c2a43384aa30a6fa33f61eea7c696af19d173b94c3148c19350	96ac118e80fab344cd7afe880499c344f1d7f469c902d5252cc3b716cefde004	5e3109591d7775a4	sliced-sha256-8.v2	nvidia-A-1
519	3a1c2b4e	4.557533	19.510	7.017	97dc0143c1457d7440e6b166f6971895d24644e1770d59180bdaf2b644d9d550	42ac0cb77f6a9bf58b2e6329d614e8c0d851134004c7e0546e909372591bfa19	8398f179c3ae98f1	sliced-sha256-8.v2	nvidia-A-1
520	3a1c292e	4.653712	19.506	6.966	54d5463decf7a3b38ad485a097f87cc77f6221c4cb23eca6e58dbe8e3ad7a02a	300becbd3820324891c696c011b0c4e215b217f812823bc6393c78dffc5d10b1	76568a2f57d1ed07	sliced-sha256-8.v2	nvidia-A-1
521	3a1c270c	4.487543	19.500	7.846	52f3dbfb130eb4fab89fd64207f57ee70990d06f1acd0864cd341c78dca32bb5	475e83bd2a9adac06a39f16631bee8f018858493829347093bc4d0e0435f904d	60f6aeb95f2bc3a8	sliced-sha256-8.v2	nvidia-A-1
522	3a1c24e9	4.554963	19.499	7.268	03c8013e7da587b4720631cf30d3174c5ee99bcc6f9a27b80a58e7bf9d027510	e6e28690556491c303cdae58c4f97dc2b5b64414092ced6087799955305cdb86	93ae8bea6ae58dac	sliced-sha256-8.v2	nvidia-A-1
523	3a1c22c3	4.478037	19.529	6.969	616fcc472c7b7604b0846974528faf309bac275e89dbc22180453b71ce3e9ffe	2246c5ff2ff8f53496d49f2a604c46c7f165283ffa2fdf2c5f8b170511961f1e	c34f78edfd5fbad1	sliced-sha256-8.v2	nvidia-A-1
524	3a1c209b	4.519304	19.531	6.950	5ed4dbd125bdb0e71c117eeffa599ae0b1ccbf9c07e284f11544e39e12201050	7b414e6bdf7965391a13f023e6e8948e43048d9c444c806142f362d9bdab18b0	19d2e6d401cc3ca9	sliced-sha256-8.v2	nvidia-A-1
525	3a1c1e71	4.505757	19.510	7.805	2f22089560f8c915cd1001e7a095d2636f017b32797bbd970580809a593a848a	8ba6d57728043272d626e1598c4c84d8edb13bfacb083b708dcbea9b31342358	fc198638e0e66895	sliced-sha256-8.v2	nvidia-A-1
526	3a1c1c45	4.477915	19.520	6.798	e36747f709b866fd2207fcc1e16efa9c3324051865ed483d2fb9cfe8c18baffe	487f4ba4f26847034fd61f8319586bfe527b3daec36bed6c6278088e478cf62a	cbeecc5fbfc8a6b0	sliced-sha256-8.v2	nvidia-A-1
527	3a1c1a17	4.504130	19.493	7.620	82ca5f0e22780432aa7908f1ca77418820e17d660102a7dac7ef14a2d30d9503	10913db46dd1dd6e7b3a534158d9c2782f570249a597030cad4ecfa42180db4f	2e6faccf1d44474c	sliced-sha256-8.v2	nvidia-A-1
528	3a1c17e7	4.488075	19.540	6.978	afaf922997075e683e978808d661dd3c8eb63ff81d7651721a531c1f8a799999	bf88496ad0062aee927b93ca30ef77a02ee7bb6d82b73924d245749d1352e44c	b4ceb5fe96b7e846	sliced-sha256-8.v2	nvidia-A-1
529	3a1c15b5	4.513327	19.497	7.378	c553e9ddff4e9e8c09dc225b9e48505d6377ac6dd0094a527b699c958c2620cb	cc939a33b30b9f11dcc965e6071391fce61ad05f2339598074586a813275e389	01af15cd187a9007	sliced-sha256-8.v2	nvidia-A-1
530	3a1c1381	4.470991	19.497	6.789	7f5e1e03bdac698225516d932ec59432479bfea38a8d5a3a0b3b343dd212eb2e	86d6d1cef45975b56b76c9ff85e21e3405c1f38df6cfd2dc7736cefe37b8f51c	6ee10ac5c02800be	sliced-sha256-8.v2	nvidia-A-1
531	3a1c114b	4.484767	19.502	6.661	b5741b5261e5093cce29f331e5b1f32219f4c34102d60b8c1e6a8ecda3e2b04b	7fb6dc584059f2b0fb7321c7ae5c7f3e2d1f5c32f906786f69162b9ff06b5e10	8a058e4098f4b241	sliced-sha256-8.v2	nvidia-A-1
532	3a1c0f13	4.529817	19.504	6.553	321f809292f199bc2176e7a76468b5712f4af42997bbad88830e90fa763cbb6b	431a5b56ecb64d9ea770d890f3d55b3ca271df05623a17950a916ae3c3ba4731	c2306a8a54e62381	sliced-sha256-8.v2	nvidia-A-1
533	3a1c0cda	4.485319	19.485	6.794	38c75966e625329e996cb4545740671bafe70d89a424ab244bf3a98ebec03ca3	af75d6ffd6b5e4f81b2f2d3b2609a4c25dfa25972640f7ece2413355e2e9adee	0980f9692d345afb	sliced-sha256-8.v2	nvidia-A-1
534	3a1c0a9e	4.415305	19.508	6.556	3fc8d0357a81415494a2fe9476632a542014645560af028c6e7e40b0b1aa79bd	48804c4e3947f18a9b7866210f87a3d8191654a050a1a54673522a30b2e6f848	dfce6cbf23607f2f	sliced-sha256-8.v2	nvidia-A-1
535	3a1c0860	4.450753	19.499	6.552	358ac60d07927488da033998e59fad819bd45504a291b375f572c63e29d49cef	ae6e40304bcdac19940c8cc4dde61d5b34470831c0096f1fda0009830638ea03	fe36f270651c248b	sliced-sha256-8.v2	nvidia-A-1
536	3a1c0620	4.413503	19.495	6.811	e722bfd4152b47ca71003aff4cd88080edc3e68cb2de4f40689e7d01e1393a98	ed76f33dea41c77637a7b71080c50300d1d1b8100288fda09a4b187fd96f2d7c	5860cf013ff6fb28	sliced-sha256-8.v2	nvidia-A-1
537	3a1c03de	4.381123	19.528	6.459	940efc105c3392952b715d878d6d3a6f9ab9073fb08df573dc752f4976261577	74e54d51f27ab28e8f24ab114696bb3ca26585ee5dc8503a992b196c4f3b367a	6f771c238baff42d	sliced-sha256-8.v2	nvidia-A-1
538	3a1c019a	4.398005	19.497	6.480	044dbaee95b936e0434c752fb12104724077be07bba9f7b0446be18315d60a1e	aa82156454c779e4c55ebfa3940b772037c57ff3b5aa1c244526dffc9330aa34	92eccd60f2c4eba3	sliced-sha256-8.v2	nvidia-A-1
539	3a1bff54	4.413559	19.497	6.511	e87c4aeb590523b84d34acdc5a998d786fa144f1a05fd0041dd41f24aa14d2d6	8d13cbe5c327217f8558b6a0c0c64d12fb34ec2b341f19b74b9650c3aaa303c6	121fbabd6279dd1c	sliced-sha256-8.v2	nvidia-A-1
540	3a1bfd0d	4.406248	19.489	6.985	2da2f9c82870c88dc2e859f971f5728c012c982037634732664a448ccf1e9109	87f4b8ea8ebedbb9bac67d406972667979761b811961835d4464208d4763b456	3ed2f641e992b0ce	sliced-sha256-8.v2	nvidia-A-1
541	3a1bfac3	4.372142	19.494	6.462	39e866dce9c38163b97ed0d6cbd2310f0a5a728ac79e892b0272624c875c87f8	34e1b4cffcfddb06fe8e04e121047d78060397ec4360526284942fcecbf681a8	9c655e69fb080643	sliced-sha256-8.v2	nvidia-A-1
542	3a1bf877	4.372408	19.499	6.601	f9664f49b1b9a41c834c8c5b55aa72ba474a10181a52f08f23ac2d424c3b0057	4dc760a2e26e28399975794de4fe6996f9e84b7891aa0552ebe77c0817153b50	6ad3a65d61cfe3f7	sliced-sha256-8.v2	nvidia-A-1
543	3a1bf629	4.332089	19.512	6.604	2864a16ba1a46c73ca0d7d23ac97f3c4960632f211bb92112050fa8a25cb48ff	01f4bcdae30501b6f6093a5ccaf8ff1b02d5314c8e4ae7e86f8fa20dfcc1337b	d57539b0e7e50043	sliced-sha256-8.v2	nvidia-A-1
544	3a1bf3d9	4.405885	19.494	6.735	f4d4ad8099322364d2a2aa583064ec2e3776e5033ed1f78cc6d4100fc4649475	1916e82ea11135b5b0d6d936ce6bc885dac175dbce387497c2a06f0a747b5aec	3ece789578e053d7	sliced-sha256-8.v2	nvidia-A-1
545	3a1bf188	4.388614	19.492	6.685	9759c03785d973c1796b8cb25a66c714dd1922c2ecbeaf21b17e1fd39a544e54	7ca26fde3434cb6d91bd2e38096428180111dd226e2d322d231017e6ebdf423c	164ec443a078695f	sliced-sha256-8.v2	nvidia-A-1
546	3a1bef34	4.308524	19.494	6.546	6bf42f5a5bdff6d824f09c83215fbae120e6e687bf3e8ce1cffb903c9013ac7e	d2e63c6130bba7a0b5d394db4c2e1823166ecdec84d5bf9fb6bd88fdd6df1cca	48f4f0ee9ba5adfa	sliced-sha256-8.v2	nvidia-A-1
547	3a1becde	4.365856	19.486	6.792	52ba15892872100b7b494198c997a294567174e1562313048f6c64cc1fe321e9	e27ef2fb8043a41ce672e582e0ffa54a9562be1ad379dd71420f636cba3c5517	903f5b97ba65e85c	sliced-sha256-8.v2	nvidia-A-1
548	3a1bea86	4.488130	19.491	6.699	73bb110ba711d10856bf112344c26bac5347f7fea3b744f4e0860c639541aeed	8615319d906abaffa889abdd416cbaff9599718e111d1334d93395c55dc527a3	2960067c3caea541	sliced-sha256-8.v2	nvidia-A-1
549	3a1be82c	4.571412	19.509	6.608	787db05a133a6806c8f0d615b51ad4bc5add47e9b627b4937ba27d908733e2fd	304ad47bf54a781200de7e9018008153688104cf0a99bc59c9526eff8e793c37	c20368584195f161	sliced-sha256-8.v2	nvidia-A-1
550	3a1be5d1	4.470645	19.516	6.609	117bb412f5b7c1572850ba2d783886d3a77249436ca464cc42ff008f759e1e73	918050b599c6de6f335b55aa1abe313b9c32d131c619c6211437b74770f92232	cb959086879c0722	sliced-sha256-8.v2	nvidia-A-1
551	3a1be373	4.471789	19.494	6.982	709c2a6da5d41d53b636d9723a4db437942fb76fe2bd18571441d378c002b73d	582c727f133731cbcb7dbf6f69411f1a6ac1c7a8764eb082815d75ed68149395	32367d0e4169004f	sliced-sha256-8.v2	nvidia-A-1
552	3a1be113	4.490673	19.499	6.605	d81aeeb0179aa2f6e1f49fc582a497884532ae2d0da430ffb2872ab3561e2b44	3c79d7df14bcc55f4780cc4737754e7326eb31e5550cce6866d0e5a957a7d40b	02313550fd323461	sliced-sha256-8.v2	nvidia-A-1
553	3a1bdeb2	4.515284	19.496	6.303	6946e6bff769ceca0418b048fe763e20735cf5e2c30fad6e86d89edf20233ba1	f3f10f531b5fd3122a4bf2fbf0d34ad580dce051f916857b2f0302b16fbbc9ca	db30ea82bf8f9262	sliced-sha256-8.v2	nvidia-A-1
554	3a1bdc4e	4.504675	19.493	6.513	465f768aceff7aecda866124cd76f5623f97b24a3d23b0d701d401f6b1659868	1930f5d126fff77d37839e4e72879bc5b3a0abbb68fd29b579886c7ea32f8d5a	2174a36b6f3b12fc	sliced-sha256-8.v2	nvidia-A-1
555	3a1bd9e8	4.531909	19.490	7.028	f4037a55966c1be6647fe5fae4e3b18cd0cdfd047a85e6e320c9c4d26b022285	0b6ba18735fe8204ffe6c0897bde7b3186ab2d7fc5e979751694cb10882c4852	269d10a9b3059b58	sliced-sha256-8.v2	nvidia-A-1
556	3a1bd781	4.446449	19.494	6.987	8db3658329d2a3d4081b30f16775e0a6e6ca5027f6de1036993305ffe98f4f1e	6c2a5ddd25d981478c97dd1274f33a76410e412f1e1385ae8f76c1de6c61d244	29d978657fc6eb11	sliced-sha256-8.v2	nvidia-A-1
557	3a1bd517	4.492360	19.503	6.583	e3fdd5f70e8a7f0326b482b82732d8d6ef0eda054db212839131f1aed1eb5410	93a2e5faa4b63255e3802c8e3d312fdd1002b384612a120932794c9c13cee8df	9f6e727291559ea0	sliced-sha256-8.v2	nvidia-A-1
558	3a1bd2ab	4.510924	19.495	6.616	4b5570bf150c39becd2f488aa256a7f884f47a0f2570d6efd23d60337d1ca09a	c217b4539c1de6250d7c36ada0b227b2c955a3fd9a1e66588b2459fe691e0b26	d9f8102b23dccbf1	sliced-sha256-8.v2	nvidia-A-1
559	3a1bd03e	4.467135	19.489	6.706	6b2bc7a6eba6d27a58fa2611cc0474ee113fbd85b7cfdf70379ed4dd6860e0be	62f80eeea7d3d298f3511c364be0a431cb550e41e53710f9bfdc6406e13e4d90	0e2c8adb8033f2ea	sliced-sha256-8.v2	nvidia-A-1
560	3a1bcdce	4.491286	19.500	6.559	3696837241f0e6ca9528652fc94a57d20239c9c63710bd2007b5f9a1591f70aa	389792eb612e094df3c95f70d1990c2795e3cce48d2b55a3bd0cf95fb07c7f93	1e99f072342250e6	sliced-sha256-8.v2	nvidia-A-1
561	3a1bcb5c	4.456431	19.506	6.610	c1098c1e025757e6b8f88ab5962f09f2cf29fc7a9f95d0ad720dad6511708cde	fe1d9f0c5624695df6255fca285ebecadf23beec25bb9758a7dbf6d9c59d78ce	793d8deb97349946	sliced-sha256-8.v2	nvidia-A-1
562	3a1bc8e9	4.513909	19.494	6.857	510ee4cc11e24af7ebf18f41165d087f9849436ae2ef4fd9babb4dbf2e7f486a	c9fc97a19ee84e02d49c5a3b3b533da42d84ae1d8eed8421b3e198c934f38269	1c43aee68e122cc0	sliced-sha256-8.v2	nvidia-A-1
563	3a1bc673	4.625044	19.493	6.698	426ce4e4684334a60ef20d969f0583df8ff376b68ead8b12a78e7110505a8071	1dd8ec0181bef347279c05ef72b0777662144d6f6309bb1db4f2735a487c3c80	6b5aba7007ae6a4d	sliced-sha256-8.v2	nvidia-A-1
564	3a1bc3fc	4.478650	19.505	6.565	d6a9de27c2150f22181b050be413d2e50b5a7ab3ea683ac779d01fe7d2810019	80904b3922ae24c9613bb609277f6d3b27a7ac9de85a4e2d99a6f4cf6d459187	38a8c0349ec62fe2	sliced-sha256-8.v2	nvidia-A-1
565	3a1bc182	4.503241	19.497	6.570	11dafe0d30ab495ab7b241c8b3692311955efba02ca678ebc324852ce23b7d6e	428f1413367fbfdcf9b7c0455593594e87ca6db3361f74d20326c5504da81eb1	6f0035e7012f7abb	sliced-sha256-8.v2	nvidia-A-1
566	3a1bbf07	4.474703	19.490	6.900	98dc1f837c3798977a319f21eabc995ecfdff6bfb27ea488d286af104f854971	644b37f7781990cd725808cc0e366783f1127b0a029700f517f5ea1dadb48259	d0542c7b5fb19fdb	sliced-sha256-8.v2	nvidia-A-1
567	3a1bbc89	4.448238	19.485	6.522	de24ee2a053c9def5a76aad8639130d318cb2dc9f8222474e0b662b37835817e	7dd77712c6c7b3c82270893d38d89ecd177106e9ca81de00dc46fc3aab2bcce7	faa9479e54a5cdda	sliced-sha256-8.v2	nvidia-A-1
568	3a1bba0a	4.417810	19.499	6.633	c2c0c002cd3d278550ce602cf4d27f4df2e319b2ebdfbf62a0fc04bc0c394544	339edaf74ce9d07a92eb4694e365d3f78797ec0751ddb9028152d49691c4c784	252f209385f53d65	sliced-sha256-8.v2	nvidia-A-1
569	3a1bb788	4.437580	19.498	6.648	b1a61e3c48d85b13b61641e4b71eaaff0c8cdab6699c299fc46f2163924ff021	66f0a534fd9ca2fa34fbaec00eaf0c901ec827cadd825a78e408185fef610ecc	5e3ff3ae2fb13713	sliced-sha256-8.v2	nvidia-A-1
570	3a1bb505	4.423927	19.488	7.122	65fecf54ae8bdead6627d2c5c7c6ff2b3eedee1efc875e926b0b5dc1d588b584	839e03da83bde4da35b49ca2c7c0aec84eb93a3817266bfeabf03892a86d2f3d	98de031c5ed9820f	sliced-sha256-8.v2	nvidia-A-1
571	3a1bb27f	4.338357	19.488	6.658	d721842d776e33b6405f7f048e5039b811035373530fcce79ce88b04b1068dcc	d22b3a172662244133036de77d0961fff603b7daff6fb16e4c58932169d535b0	7014683eb5433568	sliced-sha256-8.v2	nvidia-A-1
572	3a1baff8	4.387129	19.494	6.615	dcab0e07406dfab5ae7d13631d15877eea5c5502708cf621edab1eeeb3d9da8f	e4620786db006b9d9bdf87a84bdd4098b5e008ea4f98fce2250aa234f81263d1	78eee2e5d43260e5	sliced-sha256-8.v2	nvidia-A-1
573	3a1bad6e	4.378587	19.495	6.554	62ed59dcecb6b5e457e79aba585a14c183844fc7eaa42b006b4c9a1a85a1e2a6	fd26115e8706d76da317f7557b56fab9d0c60ac6ff1554808a15800e566b6dcd	c50afa09e35a2616	sliced-sha256-8.v2	nvidia-A-1
574	3a1baae3	4.384765	19.490	6.846	174e025e4fe0f2275a231c5c8f88cdd6954609f65960434e3726ee7a3791a16c	a18866210bb402ced05b68309d78d334904ab0f2f9d1bc234214525d02ca215e	12705f4683eb4347	sliced-sha256-8.v2	nvidia-A-1
575	3a1ba855	4.360436	19.494	6.588	b2f6319abebe8373e7a5b53349c0c4e5aeeabae9121c80b7ee830493c4d372cc	19e322115823342e278df3a958d371e6a1a640335c22297f96d4bf6291cad96d	e5da976361edf56d	sliced-sha256-8.v2	nvidia-A-1
576	3a1ba5c6	4.404333	19.508	6.580	82213af6b49b3ee03c01eb620aa57e87cc9866873babd60aa57d529311e51747	be30dad3753f5cf9d50c5f8cb0590429cd09fa0c3b7eeb0ee1d434ad8176be55	93bff5b1e8ce9364	sliced-sha256-8.v2	nvidia-A-1
577	3a1ba335	4.332367	19.496	6.700	7f95101e6c8a10ca9b4dcd349a35c69926c5bceb9a61d08b2bee4bec589193f8	271ec6102b8075d60669e2b894b6b2bfbdcce7050d2f7488c4bb5c5bb0407a24	38512bcade461f4c	sliced-sha256-8.v2	nvidia-A-1
578	3a1ba0a1	4.363124	19.486	6.646	66357ba7f61d76718351bc62a1bdd3e8270eabea5f86fe5e009a89cacfe919c2	5b15416e860730b0ce4da925bc67da3500e70522291a8f7b2ba76b0a4b2618e4	1868a32b66b90476	sliced-sha256-8.v2	nvidia-A-1
579	3a1b9e0c	4.363093	19.505	6.513	16af4ef046141a86f9a5daca5e2aa24bd6bc10fc34c2437b0138654d1d4916d1	e13bbc21d74cf66fdef107a3120cee10d81511b5e5ef915da2257ea7ad03db60	d6b29679edae0042	sliced-sha256-8.v2	nvidia-A-1
580	3a1b9b75	4.358297	19.506	6.485	1ff915bb9c08b83050054ed32970264cc9e302a997cc584c023f1c61e7dd212a	e000d780e530eeb8d23c58fd30a5a641f0d19548cface7d7f068e57d256c7a91	e31b72bed691378c	sliced-sha256-8.v2	nvidia-A-1
581	3a1b98db	4.307763	19.505	7.005	6af18296f1773a83d6995089295f4d6db10a4935f0ce2972ef85400f35d02f81	ab1e2bba0b520bbb777f7834c6d1168ad2ac6fe42e59f84027b7cdebffd40170	31f9c280fd2ffca9	sliced-sha256-8.v2	nvidia-A-1
582	3a1b9640	4.241787	19.489	6.541	0060caa69faa67b1228a8e691a3995b319b8cb364047965a0b2da8fbda4617dc	2e6f61ed38b4502742e9d750903be1453cf31a2778bc695cee6c7d04be9c63e9	56eed549349d9593	sliced-sha256-8.v2	nvidia-A-1
583	3a1b93a3	4.232750	19.499	6.501	489f59cd486fef8250ba98e578961a3392846ad16f46d9218519c71df507a6ce	d2d0b4a1042c4eff078d0128dd5e966ac0e1fb2da88a6f0709f9066d2e57e1e8	a395cddcdba160e1	sliced-sha256-8.v2	nvidia-A-1
584	3a1b9104	4.264535	19.499	6.471	274db2bcd9ead5c5ad6fdaf193d6877f5df76b2fc64d87308357d9fcc719b59c	fec6067425311e3bae11559799d626d072f2fd925d060c4834772d81d7f10484	ff374a5faa8da9a4	sliced-sha256-8.v2	nvidia-A-1
585	3a1b8e63	4.240874	19.488	6.595	b7780fd7bd125ddcabdd1d77889820c4cd04551aa5f7774e0026e3e2445ddfec	511e64dee8b9a4645b7321a962693db1699d034cab71ea1068b04922abe4d620	aae8f24155c1eb57	sliced-sha256-8.v2	nvidia-A-1
