NOTE: --lanes scopes this diff to 4 lane(s); 0 other lane(s) the JSONs carry are not compared
| lane/fixture                 | verdict    | arm64            | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-gfx942       | apple-m4         | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-gfx942       | arm64            |
|------------------------------|------------|------------------|------------------|------------------|------------------|------------------|------------------|------------------|
| ivf-euclidean/ties           | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 3632c01ae6112aca |
| ivf-euclidean/ties           | batch  | IDENTICAL x4 | a22713485f1d9568 | a22713485f1d9568 | a22713485f1d9568 | (not run)        | (not run)        | (not run)        | a22713485f1d9568 |
| ivf-euclidean/wide           | infer  | IDENTICAL x4 | ee34cd995ead59ba | ee34cd995ead59ba | ee34cd995ead59ba | (not run)        | (not run)        | (not run)        | ee34cd995ead59ba |
| ivf-euclidean/wide           | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 74da9b4decbbf211 |
| ivf-euclidean/wide           | batch  | IDENTICAL x4 | 36fcc86c5ffc7e96 | 36fcc86c5ffc7e96 | 36fcc86c5ffc7e96 | (not run)        | (not run)        | (not run)        | 36fcc86c5ffc7e96 |
| ivf/base                     | infer  | IDENTICAL x4 | fd6eed35b1338d17 | fd6eed35b1338d17 | fd6eed35b1338d17 | (not run)        | (not run)        | (not run)        | fd6eed35b1338d17 |
| ivf/base                     | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | dcfefe31adc21c6c |
| ivf/base                     | batch  | IDENTICAL x4 | 6baf3cfbde509312 | 6baf3cfbde509312 | 6baf3cfbde509312 | (not run)        | (not run)        | (not run)        | 6baf3cfbde509312 |
| ivf/denormal                 | infer  | IDENTICAL x4 | 3ff4c07c575048cf | 3ff4c07c575048cf | 3ff4c07c575048cf | (not run)        | (not run)        | (not run)        | 3ff4c07c575048cf |
| ivf/denormal                 | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | c3a1727313e23983 |
| ivf/denormal                 | batch  | IDENTICAL x4 | 45f49934c58d1518 | 45f49934c58d1518 | 45f49934c58d1518 | (not run)        | (not run)        | (not run)        | 45f49934c58d1518 |
| ivf/denormal_ftz             | infer  | IDENTICAL x4 | 3ff4c07c575048cf | 3ff4c07c575048cf | 3ff4c07c575048cf | (not run)        | (not run)        | (not run)        | 3ff4c07c575048cf |
| ivf/denormal_ftz             | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 1f2b8dd1cf726bc0 |
| ivf/denormal_ftz             | batch  | IDENTICAL x4 | 45f49934c58d1518 | 45f49934c58d1518 | 45f49934c58d1518 | (not run)        | (not run)        | (not run)        | 45f49934c58d1518 |
| ivf/dupes                    | infer  | IDENTICAL x4 | 4ae50eab359ba1e9 | 4ae50eab359ba1e9 | 4ae50eab359ba1e9 | (not run)        | (not run)        | (not run)        | 4ae50eab359ba1e9 |
| ivf/dupes                    | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 3163ed44a2b28c07 |
| ivf/dupes                    | batch  | IDENTICAL x4 | 99ec531fb8ae409f | 99ec531fb8ae409f | 99ec531fb8ae409f | (not run)        | (not run)        | (not run)        | 99ec531fb8ae409f |
| ivf/hashed                   | infer  | IDENTICAL x4 | 49c22df302ee0334 | 49c22df302ee0334 | 49c22df302ee0334 | (not run)        | (not run)        | (not run)        | 49c22df302ee0334 |
| ivf/hashed                   | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 9d809fde4ffc96cc |
| ivf/hashed                   | batch  | IDENTICAL x4 | 648bf9fc3764372d | 648bf9fc3764372d | 648bf9fc3764372d | (not run)        | (not run)        | (not run)        | 648bf9fc3764372d |
