| lane/fixture                 | verdict    | apple-m4         | nvidia-h100-sm_90a | amd-mi325x-gfx942 |
| mamba1/negative              | infer  | IDENTICAL x3 | c0e8d2045bc0faf6 | c0e8d2045bc0faf6 | c0e8d2045bc0faf6 |
| mamba1/negative              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba1/negative              | batch  | IDENTICAL x3 | a48d8850d38c0e4c | a48d8850d38c0e4c | a48d8850d38c0e4c |
| mamba1/odd                   | infer  | IDENTICAL x3 | 97e86b9db80719a7 | 97e86b9db80719a7 | 97e86b9db80719a7 |
| mamba1/odd                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba1/odd                   | batch  | IDENTICAL x3 | fbb1f3233000006e | fbb1f3233000006e | fbb1f3233000006e |
| mamba1/ties                  | infer  | IDENTICAL x3 | 13aed38cf2e3c341 | 13aed38cf2e3c341 | 13aed38cf2e3c341 |
| mamba1/ties                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba1/ties                  | batch  | IDENTICAL x3 | 23b7f12c8a228592 | 23b7f12c8a228592 | 23b7f12c8a228592 |
| mamba1/wide                  | infer  | IDENTICAL x3 | 905c98cf2a276d1d | 905c98cf2a276d1d | 905c98cf2a276d1d |
| mamba1/wide                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba1/wide                  | batch  | IDENTICAL x3 | e83173af858d8291 | e83173af858d8291 | e83173af858d8291 |
| mamba2-dtlimit/base          | infer  | IDENTICAL x3 | 574842725ea2d43f | 574842725ea2d43f | 574842725ea2d43f |
| mamba2-dtlimit/base          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2-dtlimit/base          | batch  | IDENTICAL x3 | af7b9d3840cf5ef4 | af7b9d3840cf5ef4 | af7b9d3840cf5ef4 |
| mamba2-dtlimit/denormal      | infer  | IDENTICAL x3 | a88b2984e2b61ecc | a88b2984e2b61ecc | a88b2984e2b61ecc |
| mamba2-dtlimit/denormal      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2-dtlimit/denormal      | batch  | IDENTICAL x3 | fc87c19f72f968a4 | fc87c19f72f968a4 | fc87c19f72f968a4 |
| mamba2-dtlimit/denormal_ftz  | infer  | IDENTICAL x3 | a88b2984e2b61ecc | a88b2984e2b61ecc | a88b2984e2b61ecc |
| mamba2-dtlimit/denormal_ftz  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2-dtlimit/denormal_ftz  | batch  | IDENTICAL x3 | fc87c19f72f968a4 | fc87c19f72f968a4 | fc87c19f72f968a4 |
| mamba2-dtlimit/dupes         | infer  | IDENTICAL x3 | ce418d3c6ca799ae | ce418d3c6ca799ae | ce418d3c6ca799ae |
| mamba2-dtlimit/dupes         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2-dtlimit/dupes         | batch  | IDENTICAL x3 | 14ae83f5c3e1998f | 14ae83f5c3e1998f | 14ae83f5c3e1998f |
| mamba2-dtlimit/hashed        | infer  | IDENTICAL x3 | f9184585ded42cc8 | f9184585ded42cc8 | f9184585ded42cc8 |
| mamba2-dtlimit/hashed        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2-dtlimit/hashed        | batch  | IDENTICAL x3 | 6251ed997aa6e1ff | 6251ed997aa6e1ff | 6251ed997aa6e1ff |
| mamba2-dtlimit/negative      | infer  | IDENTICAL x3 | e71489aec1499756 | e71489aec1499756 | e71489aec1499756 |
| mamba2-dtlimit/negative      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2-dtlimit/negative      | batch  | IDENTICAL x3 | 822a574e48d23549 | 822a574e48d23549 | 822a574e48d23549 |
| mamba2-dtlimit/odd           | infer  | IDENTICAL x3 | 574842725ea2d43f | 574842725ea2d43f | 574842725ea2d43f |
| mamba2-dtlimit/odd           | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2-dtlimit/odd           | batch  | IDENTICAL x3 | af7b9d3840cf5ef4 | af7b9d3840cf5ef4 | af7b9d3840cf5ef4 |
| mamba2-dtlimit/ties          | infer  | IDENTICAL x3 | 6961b92c3565ded6 | 6961b92c3565ded6 | 6961b92c3565ded6 |
| mamba2-dtlimit/ties          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2-dtlimit/ties          | batch  | IDENTICAL x3 | af6fcf1e9222cb76 | af6fcf1e9222cb76 | af6fcf1e9222cb76 |
| mamba2-dtlimit/wide          | infer  | IDENTICAL x3 | c8604d7add29e134 | c8604d7add29e134 | c8604d7add29e134 |
| mamba2-dtlimit/wide          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2-dtlimit/wide          | batch  | IDENTICAL x3 | 93f22fa95029c3d8 | 93f22fa95029c3d8 | 93f22fa95029c3d8 |
| mamba2/base                  | infer  | IDENTICAL x3 | b0084ee171c0720f | b0084ee171c0720f | b0084ee171c0720f |
| mamba2/base                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2/base                  | batch  | IDENTICAL x3 | d21a83ab6b3ce297 | d21a83ab6b3ce297 | d21a83ab6b3ce297 |
| mamba2/denormal              | infer  | IDENTICAL x3 | 715e3b3d9ee219ba | 715e3b3d9ee219ba | 715e3b3d9ee219ba |
| mamba2/denormal              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2/denormal              | batch  | IDENTICAL x3 | ce1a26dfa4587c15 | ce1a26dfa4587c15 | ce1a26dfa4587c15 |
| mamba2/denormal_ftz          | infer  | IDENTICAL x3 | 715e3b3d9ee219ba | 715e3b3d9ee219ba | 715e3b3d9ee219ba |
| mamba2/denormal_ftz          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2/denormal_ftz          | batch  | IDENTICAL x3 | ce1a26dfa4587c15 | ce1a26dfa4587c15 | ce1a26dfa4587c15 |
| mamba2/dupes                 | infer  | IDENTICAL x3 | bc19a007224d9860 | bc19a007224d9860 | bc19a007224d9860 |
| mamba2/dupes                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2/dupes                 | batch  | IDENTICAL x3 | 82b6615b36847109 | 82b6615b36847109 | 82b6615b36847109 |
| mamba2/hashed                | infer  | IDENTICAL x3 | fa5cdfa7a8028ea4 | fa5cdfa7a8028ea4 | fa5cdfa7a8028ea4 |
| mamba2/hashed                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2/hashed                | batch  | IDENTICAL x3 | a824974d95e976a1 | a824974d95e976a1 | a824974d95e976a1 |
| mamba2/negative              | infer  | IDENTICAL x3 | e47047c1022164fb | e47047c1022164fb | e47047c1022164fb |
| mamba2/negative              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2/negative              | batch  | IDENTICAL x3 | 5e4dc2619d55149f | 5e4dc2619d55149f | 5e4dc2619d55149f |
| mamba2/odd                   | infer  | IDENTICAL x3 | b0084ee171c0720f | b0084ee171c0720f | b0084ee171c0720f |
| mamba2/odd                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2/odd                   | batch  | IDENTICAL x3 | d21a83ab6b3ce297 | d21a83ab6b3ce297 | d21a83ab6b3ce297 |
| mamba2/ties                  | infer  | IDENTICAL x3 | bbd1634ec2e78ddf | bbd1634ec2e78ddf | bbd1634ec2e78ddf |
| mamba2/ties                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2/ties                  | batch  | IDENTICAL x3 | 4b2801f8f573c8c8 | 4b2801f8f573c8c8 | 4b2801f8f573c8c8 |
| mamba2/wide                  | infer  | IDENTICAL x3 | b67647742c88aaf1 | b67647742c88aaf1 | b67647742c88aaf1 |
| mamba2/wide                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba2/wide                  | batch  | IDENTICAL x3 | 0a20d6f3d8237f24 | 0a20d6f3d8237f24 | 0a20d6f3d8237f24 |
| mamba3/base                  | infer  | IDENTICAL x3 | 6d73873ffe222457 | 6d73873ffe222457 | 6d73873ffe222457 |
| mamba3/base                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/base                  | batch  | IDENTICAL x3 | a59631110897fda3 | a59631110897fda3 | a59631110897fda3 |
| mamba3/denormal              | infer  | IDENTICAL x3 | 2092a683dc18e94b | 2092a683dc18e94b | 2092a683dc18e94b |
| mamba3/denormal              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/denormal              | batch  | IDENTICAL x3 | 4182cf2b203fedea | 4182cf2b203fedea | 4182cf2b203fedea |
| mamba3/denormal_ftz          | infer  | IDENTICAL x3 | 2092a683dc18e94b | 2092a683dc18e94b | 2092a683dc18e94b |
| mamba3/denormal_ftz          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/denormal_ftz          | batch  | IDENTICAL x3 | 4182cf2b203fedea | 4182cf2b203fedea | 4182cf2b203fedea |
| mamba3/dupes                 | infer  | IDENTICAL x3 | 572e878fb8e538ce | 572e878fb8e538ce | 572e878fb8e538ce |
| mamba3/dupes                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/dupes                 | batch  | IDENTICAL x3 | 605d8473f84fd235 | 605d8473f84fd235 | 605d8473f84fd235 |
| mamba3/hashed                | infer  | IDENTICAL x3 | c1862ccad54884ed | c1862ccad54884ed | c1862ccad54884ed |
| mamba3/hashed                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/hashed                | batch  | IDENTICAL x3 | b922b29fdddfc3d6 | b922b29fdddfc3d6 | b922b29fdddfc3d6 |
| mamba3/negative              | infer  | IDENTICAL x3 | 27f5cfbb4648281d | 27f5cfbb4648281d | 27f5cfbb4648281d |
| mamba3/negative              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/negative              | batch  | IDENTICAL x3 | da761d278ab6655a | da761d278ab6655a | da761d278ab6655a |
| mamba3/odd                   | infer  | IDENTICAL x3 | 6d73873ffe222457 | 6d73873ffe222457 | 6d73873ffe222457 |
| mamba3/odd                   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/odd                   | batch  | IDENTICAL x3 | a59631110897fda3 | a59631110897fda3 | a59631110897fda3 |
| mamba3/ties                  | infer  | IDENTICAL x3 | 1b23621d97f54640 | 1b23621d97f54640 | 1b23621d97f54640 |
| mamba3/ties                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/ties                  | batch  | IDENTICAL x3 | a93eb5738c206655 | a93eb5738c206655 | a93eb5738c206655 |
| mamba3/wide                  | infer  | IDENTICAL x3 | 229127d013a0eeb7 | 229127d013a0eeb7 | 229127d013a0eeb7 |
| mamba3/wide                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| mamba3/wide                  | batch  | IDENTICAL x3 | ac07fbd366e6fce2 | ac07fbd366e6fce2 | ac07fbd366e6fce2 |
| metrics-classification/base  | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/base  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics-classification/base  | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/denormal | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/denormal | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics-classification/denormal | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/denormal_ftz | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics-classification/denormal_ftz | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/dupes | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/dupes | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics-classification/dupes | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/hashed | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/hashed | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics-classification/hashed | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/negative | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/negative | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics-classification/negative | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/odd   | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/odd   | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics-classification/odd   | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/ties  | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/ties  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics-classification/ties  | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/wide  | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics-classification/wide  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics-classification/wide  | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/base                 | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/base                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics/base                 | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/denormal             | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/denormal             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics/denormal             | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/denormal_ftz         | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/denormal_ftz         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics/denormal_ftz         | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/dupes                | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/dupes                | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics/dupes                | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/hashed               | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/hashed               | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics/hashed               | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/negative             | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/negative             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics/negative             | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/odd                  | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/odd                  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics/odd                  | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/ties                 | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/ties                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics/ties                 | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/wide                 | infer  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| metrics/wide                 | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| metrics/wide                 | batch  | N/A          | n/a:function     | n/a:function     | n/a:function     |
| minmax-scaler-clip/base      | infer  | IDENTICAL x3 | 601b3471b9f7478a | 601b3471b9f7478a | 601b3471b9f7478a |
| minmax-scaler-clip/base      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler-clip/base      | batch  | IDENTICAL x3 | 5d3b185c6df7c1b8 | 5d3b185c6df7c1b8 | 5d3b185c6df7c1b8 |
| minmax-scaler-clip/denormal  | infer  | IDENTICAL x3 | 672201861cc97847 | 672201861cc97847 | 672201861cc97847 |
| minmax-scaler-clip/denormal  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler-clip/denormal  | batch  | IDENTICAL x3 | 1f03e7472d6c92a6 | 1f03e7472d6c92a6 | 1f03e7472d6c92a6 |
| minmax-scaler-clip/denormal_ftz | infer  | IDENTICAL x3 | 672201861cc97847 | 672201861cc97847 | 672201861cc97847 |
| minmax-scaler-clip/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler-clip/denormal_ftz | batch  | IDENTICAL x3 | 1f03e7472d6c92a6 | 1f03e7472d6c92a6 | 1f03e7472d6c92a6 |
| minmax-scaler-clip/dupes     | infer  | IDENTICAL x3 | 259a35479339e724 | 259a35479339e724 | 259a35479339e724 |
| minmax-scaler-clip/dupes     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler-clip/dupes     | batch  | IDENTICAL x3 | 4dfc057ae4ba288c | 4dfc057ae4ba288c | 4dfc057ae4ba288c |
| minmax-scaler-clip/hashed    | infer  | IDENTICAL x3 | d5f21c683499f346 | d5f21c683499f346 | d5f21c683499f346 |
| minmax-scaler-clip/hashed    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler-clip/hashed    | batch  | IDENTICAL x3 | 5276c6ec3bafc907 | 5276c6ec3bafc907 | 5276c6ec3bafc907 |
| minmax-scaler-clip/negative  | infer  | IDENTICAL x3 | 2439f220c2c8d2c1 | 2439f220c2c8d2c1 | 2439f220c2c8d2c1 |
| minmax-scaler-clip/negative  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler-clip/negative  | batch  | IDENTICAL x3 | f40195d17e6f9bef | f40195d17e6f9bef | f40195d17e6f9bef |
| minmax-scaler-clip/odd       | infer  | IDENTICAL x3 | 667e82d3d7ee49dd | 667e82d3d7ee49dd | 667e82d3d7ee49dd |
| minmax-scaler-clip/odd       | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler-clip/odd       | batch  | IDENTICAL x3 | a6c1e06513ef4a67 | a6c1e06513ef4a67 | a6c1e06513ef4a67 |
| minmax-scaler-clip/ties      | infer  | IDENTICAL x3 | 5ba8c342c3d9c886 | 5ba8c342c3d9c886 | 5ba8c342c3d9c886 |
| minmax-scaler-clip/ties      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler-clip/ties      | batch  | IDENTICAL x3 | 6a19b624718de001 | 6a19b624718de001 | 6a19b624718de001 |
| minmax-scaler-clip/wide      | infer  | IDENTICAL x3 | 942acca018084fd5 | 942acca018084fd5 | 942acca018084fd5 |
| minmax-scaler-clip/wide      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler-clip/wide      | batch  | IDENTICAL x3 | f56762965b3f73a1 | f56762965b3f73a1 | f56762965b3f73a1 |
| minmax-scaler/base           | infer  | IDENTICAL x3 | 5b934842e164f80f | 5b934842e164f80f | 5b934842e164f80f |
| minmax-scaler/base           | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| minmax-scaler/base           | batch  | IDENTICAL x3 | bdcf978b59eaee06 | bdcf978b59eaee06 | bdcf978b59eaee06 |
